FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,PURPOSE_CALL,Motivi della chiamata,SEX,Sesso,NATIONALITY,Nazionalità,TIME_PERIOD,Osservazione,OBS_STATUS
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,F,Femmine,IT,Italia,2023,269,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,F,Femmine,IT,Italia,2024,167,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,NRP,Non indicato,WORLD,Mondo,2023,62,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,NRP,Non indicato,WORLD,Mondo,2024,64,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,NRP,Non indicato,IT,Italia,2023,5,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,NRP,Non indicato,IT,Italia,2024,4,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,NRP,Non indicato,NRP,Non Indicato,2023,57,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,NRP,Non indicato,NRP,Non Indicato,2024,60,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WORLD,Mondo,2015,39,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WORLD,Mondo,2016,37,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WORLD,Mondo,2017,128,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WORLD,Mondo,2018,74,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WORLD,Mondo,2019,53,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WORLD,Mondo,2020,230,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WORLD,Mondo,2021,220,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WORLD,Mondo,2022,119,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WORLD,Mondo,2023,379,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WORLD,Mondo,2024,262,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WRL_X_ITA,Paesi esteri,2015,4,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WRL_X_ITA,Paesi esteri,2016,3,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WRL_X_ITA,Paesi esteri,2017,7,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WRL_X_ITA,Paesi esteri,2018,3,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WRL_X_ITA,Paesi esteri,2019,6,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WRL_X_ITA,Paesi esteri,2020,13,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WRL_X_ITA,Paesi esteri,2021,6,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WRL_X_ITA,Paesi esteri,2022,3,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WRL_X_ITA,Paesi esteri,2023,20,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,WRL_X_ITA,Paesi esteri,2024,2,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,IT,Italia,2015,35,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,IT,Italia,2016,34,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,IT,Italia,2017,121,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,IT,Italia,2018,71,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,IT,Italia,2019,47,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,IT,Italia,2020,217,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,IT,Italia,2021,214,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,IT,Italia,2022,116,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,IT,Italia,2023,302,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,IT,Italia,2024,200,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,NRP,Non Indicato,2023,57,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,T,Totale,NRP,Non Indicato,2024,60,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2015,12,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2016,9,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2017,23,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2018,14,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2019,11,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2020,73,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2021,76,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2022,36,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2023,91,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WORLD,Mondo,2024,78,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2017,1,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2020,3,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2021,4,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2022,1,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2023,4,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2024,1,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2015,12,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2016,9,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2017,22,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2018,14,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2019,11,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2020,70,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2021,72,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2022,35,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2023,87,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,M,Maschi,IT,Italia,2024,77,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2015,279,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2016,285,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2017,555,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2018,538,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2019,389,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2020,1761,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2021,1453,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2022,1070,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2023,2211,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WORLD,Mondo,2024,1069,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2015,27,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2016,28,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2017,51,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2018,51,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2019,33,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2020,123,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2021,105,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2022,75,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2023,235,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2024,63,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2015,252,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2016,257,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2017,504,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2018,487,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2019,356,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2020,1638,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2021,1348,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2022,995,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2023,1976,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,F,Femmine,IT,Italia,2024,1006,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,NRP,Non indicato,WORLD,Mondo,2023,664,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,NRP,Non indicato,WORLD,Mondo,2024,446,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,NRP,Non indicato,WRL_X_ITA,Paesi esteri,2023,1,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,NRP,Non indicato,WRL_X_ITA,Paesi esteri,2024,1,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,NRP,Non indicato,IT,Italia,2023,36,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,NRP,Non indicato,IT,Italia,2024,21,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,NRP,Non indicato,NRP,Non Indicato,2023,627,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,NRP,Non indicato,NRP,Non Indicato,2024,424,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2015,291,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2016,294,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2017,578,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2018,552,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2019,400,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2020,1834,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2021,1529,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2022,1106,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2023,2966,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2024,1593,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2015,27,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2016,28,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2017,52,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2018,51,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2019,33,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2020,126,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2021,109,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2022,76,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2023,240,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2024,65,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2015,264,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2016,266,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2017,526,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2018,501,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2019,367,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2020,1708,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2021,1420,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2022,1030,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2023,2099,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2024,1104,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,NRP,Non Indicato,2023,627,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,NRP,Non Indicato,2024,424,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,WORLD,Mondo,2020,3,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,WORLD,Mondo,2021,1,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,WORLD,Mondo,2024,1,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,IT,Italia,2020,3,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,IT,Italia,2021,1,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,IT,Italia,2024,1,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,WORLD,Mondo,2020,1,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,WORLD,Mondo,2021,2,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,WORLD,Mondo,2024,1,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,WRL_X_ITA,Paesi esteri,2020,1,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,IT,Italia,2021,2,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,IT,Italia,2024,1,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WORLD,Mondo,2020,4,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WORLD,Mondo,2021,3,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WORLD,Mondo,2024,2,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WRL_X_ITA,Paesi esteri,2020,1,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,IT,Italia,2020,3,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,IT,Italia,2021,3,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,IT,Italia,2024,2,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2015,13,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2016,10,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2017,35,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2018,31,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2019,22,
