FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,NATIONALITY,Nazionalità,OUTCOME_CALL,Esito della telefonata,TIME_PERIOD,Osservazione,OBS_STATUS
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2022,15597,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2023,21876,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2024,24798,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2015,17504,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2016,15944,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2017,15497,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2018,20676,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2019,18946,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2020,28276,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2021,32017,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2022,28567,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2023,41235,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2024,52166,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2015,22,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2016,11,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2017,19,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2018,14,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2019,21,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2020,5,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2021,3,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2022,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2023,81,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2024,155,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2015,128,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2016,104,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2017,139,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2018,163,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2019,134,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2020,110,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2021,33,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2022,11,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2023,1720,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2024,3121,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2015,117,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2016,93,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2017,125,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2018,138,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2019,90,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2020,55,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2021,17,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2023,1915,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2024,3489,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2015,154,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2016,118,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2017,160,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2018,186,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2019,155,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2020,116,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2021,38,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2022,12,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2023,1997,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2024,3665,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2015,1273,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2016,1201,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2017,1251,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2018,1312,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2019,1362,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2020,1674,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2021,1516,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2022,1467,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2023,1919,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2024,2326,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2015,244,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2016,210,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2017,247,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2018,415,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2019,444,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2020,576,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2021,734,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2022,809,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2023,715,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2024,774,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2015,1517,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2016,1411,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2017,1498,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2018,1727,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2019,1806,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2020,2250,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2021,2250,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2022,2276,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2023,2634,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2024,3100,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,118_REQUIRED,Richiesto intervento del 118,2015,4,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,118_REQUIRED,Richiesto intervento del 118,2016,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,118_REQUIRED,Richiesto intervento del 118,2017,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,118_REQUIRED,Richiesto intervento del 118,2018,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,118_REQUIRED,Richiesto intervento del 118,2019,3,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,118_REQUIRED,Richiesto intervento del 118,2023,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,118_REQUIRED,Richiesto intervento del 118,2024,6,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2015,23,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2016,9,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2017,29,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2018,29,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2019,12,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2020,11,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2021,9,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2022,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2023,126,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2024,217,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2015,18,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2016,8,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2017,26,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2018,26,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2019,8,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2020,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2021,5,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2023,133,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2024,229,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2015,27,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2016,11,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2017,30,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2018,33,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2019,14,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2020,11,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2021,9,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2022,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2023,134,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2024,236,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2015,12713,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2016,11580,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2017,10299,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2018,11836,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2019,10343,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2020,16147,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2021,14712,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2022,11503,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2023,17440,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2024,25042,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2015,3274,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2016,2953,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2017,3700,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2018,7113,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2019,6796,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2020,9878,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2021,15055,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2022,14785,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2023,21161,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2024,24024,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2015,15987,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2016,14533,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2017,13999,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2018,18949,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2019,17139,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2020,26025,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2021,29767,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2022,26288,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2023,38601,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2024,49066,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2015,18,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2016,10,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2017,18,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2018,13,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2019,18,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2020,5,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2021,3,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2022,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2023,80,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2024,149,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2015,105,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2016,95,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2017,110,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2018,134,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2019,121,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2020,98,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2021,24,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2022,7,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2023,1594,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2024,2904,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2015,99,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2016,85,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2017,99,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2018,112,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2019,81,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2020,53,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2021,12,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2023,1782,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2024,3260,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2015,127,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2016,107,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2017,130,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2018,153,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2019,140,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2020,104,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2021,29,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2022,8,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2023,1863,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2024,3429,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,NRP,Non Indicato,TRANSF_SER,Trasferito servizio,2019,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,NRP,Non Indicato,TRANSF_SER,Trasferito servizio,2020,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,NRP,Non Indicato,NOTRANSF_SER,Non trasferito servizio,2022,3,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,NRP,Non Indicato,ALL_VAL,Chiamate valide,2019,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,NRP,Non Indicato,ALL_VAL,Chiamate valide,2020,1,
