FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,NATIONALITY,Nazionalità,KNOWLEDGE_1522,Modalità di conoscenza del 1522,TIME_PERIOD,Osservazione,OBS_STATUS
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2022,147,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2023,12,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2024,23,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PHONE_BOOK,Elenco telefonico,2015,22,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PHONE_BOOK,Elenco telefonico,2016,29,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PHONE_BOOK,Elenco telefonico,2017,10,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PHONE_BOOK,Elenco telefonico,2018,12,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PHONE_BOOK,Elenco telefonico,2019,5,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PHONE_BOOK,Elenco telefonico,2020,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,HEALTH_SERV,Strutture sanitarie,2023,28,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,HEALTH_SERV,Strutture sanitarie,2024,23,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,FAM_COUNS,Consultorio,2023,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,FAM_COUNS,Consultorio,2024,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,LOW_ENF,"'FFOO - forze dell""'ordine'",2023,133,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,LOW_ENF,"'FFOO - forze dell""'ordine'",2024,91,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,SOC_SERV,Servizi sociali,2023,15,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,SOC_SERV,Servizi sociali,2024,9,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,FAM_DOC,Medico di famiglia,2023,8,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,FAM_DOC,Medico di famiglia,2024,9,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PLACEW,Luogo di culto,2023,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,SCHOOL,Scuola,2023,4,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,SCHOOL,Scuola,2024,3,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PSYC,Psicologo/a psichiatra,2023,12,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PSYC,Psicologo/a psichiatra,2024,8,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2015,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2016,9,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2017,9,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2018,15,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2019,10,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2020,19,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2021,51,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2022,48,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2023,54,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2024,27,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NOKNOW,Non sa/non ricorda,2015,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NOKNOW,Non sa/non ricorda,2016,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NOKNOW,Non sa/non ricorda,2017,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NOKNOW,Non sa/non ricorda,2018,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NOKNOW,Non sa/non ricorda,2019,3,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NOKNOW,Non sa/non ricorda,2020,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NOKNOW,Non sa/non ricorda,2021,39,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NOKNOW,Non sa/non ricorda,2022,29,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2015,20,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2016,17,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2017,39,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2018,34,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2019,40,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2020,27,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2021,74,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2022,172,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2023,835,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2024,552,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2015,686,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2016,578,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2017,812,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2018,770,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2019,628,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2020,1345,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2021,1320,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2022,887,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2023,371,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2024,253,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TOTAL,Totale,2015,1590,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TOTAL,Totale,2016,1479,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TOTAL,Totale,2017,1570,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TOTAL,Totale,2018,1802,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TOTAL,Totale,2019,1872,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TOTAL,Totale,2020,2363,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TOTAL,Totale,2021,2369,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TOTAL,Totale,2022,2395,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TOTAL,Totale,2023,2785,
A,Annuale,IT,Italia,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TOTAL,Totale,2024,3291,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,BROCHURE,Manifesti e locandine,2015,89,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,BROCHURE,Manifesti e locandine,2016,96,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,BROCHURE,Manifesti e locandine,2017,85,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,BROCHURE,Manifesti e locandine,2018,67,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,BROCHURE,Manifesti e locandine,2019,81,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,BROCHURE,Manifesti e locandine,2020,61,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,BROCHURE,Manifesti e locandine,2021,189,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,BROCHURE,Manifesti e locandine,2022,245,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,BROCHURE,Manifesti e locandine,2023,2711,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,BROCHURE,Manifesti e locandine,2024,16192,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RADIO,Radio,2015,21,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RADIO,Radio,2016,26,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RADIO,Radio,2017,26,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RADIO,Radio,2018,27,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RADIO,Radio,2019,17,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RADIO,Radio,2020,25,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RADIO,Radio,2021,51,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RADIO,Radio,2022,40,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RADIO,Radio,2023,44,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RADIO,Radio,2024,22,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TV,TV,2015,4764,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TV,TV,2016,3273,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TV,TV,2017,2317,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TV,TV,2018,4160,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TV,TV,2019,2757,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TV,TV,2020,3960,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TV,TV,2021,2487,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TV,TV,2022,2251,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TV,TV,2023,3840,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TV,TV,2024,5822,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PRESS,Stampa,2015,161,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PRESS,Stampa,2016,119,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PRESS,Stampa,2017,152,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PRESS,Stampa,2018,147,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PRESS,Stampa,2019,140,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PRESS,Stampa,2020,377,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PRESS,Stampa,2021,355,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PRESS,Stampa,2022,230,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PRESS,Stampa,2023,162,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PRESS,Stampa,2024,62,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,INTERNET,Internet,2015,1807,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,INTERNET,Internet,2016,2100,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,INTERNET,Internet,2017,2250,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,INTERNET,Internet,2018,3201,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,INTERNET,Internet,2019,5029,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,INTERNET,Internet,2020,4289,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,INTERNET,Internet,2021,4152,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,INTERNET,Internet,2022,6538,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,INTERNET,Internet,2023,10164,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,INTERNET,Internet,2024,12361,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,SOCIALMEDIA,Social media,2021,130,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,SOCIALMEDIA,Social media,2022,234,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,SOCIALMEDIA,Social media,2023,562,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,SOCIALMEDIA,Social media,2024,141,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NEWSWEB,Notizie dal web - ricerca sui motori di ricerca,2021,157,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NEWSWEB,Notizie dal web - ricerca sui motori di ricerca,2022,499,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,CHAT,Chat di amici e conoscenti,2021,50,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,CHAT,Chat di amici e conoscenti,2022,116,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RELATIVE,Parente / amico / conoscente,2015,559,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RELATIVE,Parente / amico / conoscente,2016,652,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RELATIVE,Parente / amico / conoscente,2017,638,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RELATIVE,Parente / amico / conoscente,2018,927,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RELATIVE,Parente / amico / conoscente,2019,945,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RELATIVE,Parente / amico / conoscente,2020,783,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RELATIVE,Parente / amico / conoscente,2021,1295,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RELATIVE,Parente / amico / conoscente,2022,1222,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RELATIVE_REL,Parente,2023,331,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RELATIVE_REL,Parente,2024,154,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RELATIVE_FRACQ,Amico/conoscente,2023,1077,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,RELATIVE_FRACQ,Amico/conoscente,2024,960,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PUB_SERV,Servizio pubblico,2015,636,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PUB_SERV,Servizio pubblico,2016,747,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PUB_SERV,Servizio pubblico,2017,687,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PUB_SERV,Servizio pubblico,2018,868,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PUB_SERV,Servizio pubblico,2019,1076,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PUB_SERV,Servizio pubblico,2020,736,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PUB_SERV,Servizio pubblico,2021,959,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PUB_SERV,Servizio pubblico,2022,974,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PUB_SERV,Servizio pubblico,2023,230,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PUB_SERV,Servizio pubblico,2024,221,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PHONE_BOOK,Elenco telefonico,2015,259,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PHONE_BOOK,Elenco telefonico,2016,339,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PHONE_BOOK,Elenco telefonico,2017,243,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PHONE_BOOK,Elenco telefonico,2018,195,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PHONE_BOOK,Elenco telefonico,2019,215,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PHONE_BOOK,Elenco telefonico,2020,42,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PHONE_BOOK,Elenco telefonico,2021,19,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PHONE_BOOK,Elenco telefonico,2022,10,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,HEALTH_SERV,Strutture sanitarie,2023,234,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,HEALTH_SERV,Strutture sanitarie,2024,207,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,FAM_COUNS,Consultorio,2023,12,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,FAM_COUNS,Consultorio,2024,7,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,LOW_ENF,"'FFOO - forze dell""'ordine'",2023,1031,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,LOW_ENF,"'FFOO - forze dell""'ordine'",2024,1083,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,SOC_SERV,Servizi sociali,2023,98,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,SOC_SERV,Servizi sociali,2024,76,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,FAM_DOC,Medico di famiglia,2023,55,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,FAM_DOC,Medico di famiglia,2024,26,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PLACEW,Luogo di culto,2023,6,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PLACEW,Luogo di culto,2024,4,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,SCHOOL,Scuola,2023,35,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,SCHOOL,Scuola,2024,39,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PSYC,Psicologo/a psichiatra,2023,199,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,PSYC,Psicologo/a psichiatra,2024,120,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,OTHER,Altro,2015,26,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,OTHER,Altro,2016,64,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,OTHER,Altro,2017,60,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,OTHER,Altro,2018,97,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,OTHER,Altro,2019,146,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,OTHER,Altro,2020,220,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,OTHER,Altro,2021,382,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,OTHER,Altro,2022,503,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,OTHER,Altro,2023,745,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,OTHER,Altro,2024,194,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NOKNOW,Non sa/non ricorda,2015,15,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NOKNOW,Non sa/non ricorda,2016,35,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NOKNOW,Non sa/non ricorda,2017,36,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NOKNOW,Non sa/non ricorda,2018,30,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NOKNOW,Non sa/non ricorda,2019,45,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NOKNOW,Non sa/non ricorda,2020,42,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NOKNOW,Non sa/non ricorda,2021,387,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NOKNOW,Non sa/non ricorda,2022,299,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2015,265,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2016,204,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2017,276,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2018,540,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2019,365,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2020,350,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2021,1524,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2022,2529,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2023,18879,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2024,15991,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2015,9513,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2016,8500,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2017,9276,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2018,11171,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2019,8599,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2020,18430,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2021,21519,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2022,14327,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2023,5949,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2024,5064,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2015,18115,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2016,16155,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2017,16046,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2018,21430,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2019,19415,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2020,29315,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2021,33656,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2022,30017,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2023,46364,
A,Annuale,IT,Italia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2024,58746,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,BROCHURE,Manifesti e locandine,2023,59,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,BROCHURE,Manifesti e locandine,2024,368,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,TV,TV,2023,34,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,TV,TV,2024,31,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,PRESS,Stampa,2023,5,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,PRESS,Stampa,2024,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,INTERNET,Internet,2023,363,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,INTERNET,Internet,2024,653,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,SOCIALMEDIA,Social media,2023,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,SOCIALMEDIA,Social media,2024,3,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,RELATIVE_REL,Parente,2023,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,RELATIVE_REL,Parente,2024,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,RELATIVE_FRACQ,Amico/conoscente,2023,11,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,RELATIVE_FRACQ,Amico/conoscente,2024,13,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,PUB_SERV,Servizio pubblico,2023,4,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,PUB_SERV,Servizio pubblico,2024,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non Indicato,HEALTH_SERV,Strutture sanitarie,2023,2,
