FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,PURPOSE_CALL,Motivi della chiamata,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,EMERGENCY,Emergenza,2023,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,EMERGENCY,Emergenza,2024,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2023,5,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2024,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2015,22,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2016,27,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2017,18,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2018,20,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2019,20,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2020,22,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2021,32,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2022,24,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,27,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2024,46,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2015,150,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2016,143,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2017,119,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2018,169,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2019,136,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2020,235,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2021,259,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2022,214,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,207,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,290,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,2022,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2015,46,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2016,40,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2017,29,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2018,39,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2019,28,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2020,44,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2021,61,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2022,25,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2023,44,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2024,41,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2015,3,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2016,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2017,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2018,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2019,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2021,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2023,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2024,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2015,221,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2016,212,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2017,173,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2018,230,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2019,185,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2020,301,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2021,353,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2022,264,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2023,279,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2024,378,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2015,13,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2016,16,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2017,12,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2018,9,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2019,11,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2020,15,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2021,10,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2022,13,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,11,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2024,17,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2015,16,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2016,17,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2017,15,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2018,17,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2019,24,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2020,44,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2021,36,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2022,14,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,27,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,29,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,2020,1,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,2021,3,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,2022,1,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2015,7,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2016,10,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2017,6,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2018,9,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2019,2,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2020,11,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2021,9,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2022,7,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2023,9,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2024,6,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,EMERGENCY,Emergenza,2018,2,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,EMERGENCY,Emergenza,2020,1,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,EMERGENCY,Emergenza,2021,1,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,36,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,43,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2017,33,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2018,37,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2019,37,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2020,72,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2021,59,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,35,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2023,47,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2024,52,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2015,132,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2016,131,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2017,100,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2018,116,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2019,133,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2020,149,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2021,179,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2022,163,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,185,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2024,235,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2015,669,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2016,695,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2017,606,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2018,889,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2019,837,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2020,1340,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2021,1525,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2022,1165,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,1383,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,1578,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,2020,2,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2015,190,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2016,213,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2017,144,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2018,163,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2019,158,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2020,287,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2021,330,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2022,223,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2023,307,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2024,192,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2015,18,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2016,19,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2017,22,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2018,27,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2019,17,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2020,19,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2021,10,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2022,1,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2015,1009,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2016,1058,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2017,872,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2018,1195,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2019,1145,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2020,1797,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2021,2044,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2022,1552,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2023,1875,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2024,2005,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,3,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2024,2,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,27,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,22,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,2021,1,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,REPORT_VIOL,Segnalazione di un caso di violenza,2023,8,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,REPORT_VIOL,Segnalazione di un caso di violenza,2024,5,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,EMERGENCY,Emergenza,2023,15,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,EMERGENCY,Emergenza,2024,6,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2021,1,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2023,53,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2024,35,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2015,145,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2016,147,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2017,112,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2018,125,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2019,144,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2020,164,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2021,189,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2022,176,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,199,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2024,254,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2015,685,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2016,712,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2017,621,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2018,906,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2019,861,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2020,1384,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2021,1561,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2022,1179,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,1437,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,1629,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,2020,3,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,2021,4,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,2022,1,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2015,197,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2016,223,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2017,150,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2018,172,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2019,160,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2020,298,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2021,339,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2022,230,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2023,324,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2024,203,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2015,18,,
A,Annuale,ITE4,Lazio,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2016,19,,
