FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,TYPE_VIOLENCE,Tipo_di_violenza,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2015,3760,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2016,3807,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2017,3619,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2018,4248,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2019,3760,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2020,7439,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2021,7107,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2022,5104,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2023,6876,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2024,7330,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2015,281,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2016,356,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2017,538,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2018,437,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2019,504,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2020,1134,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2021,1522,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2022,899,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2023,700,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2024,613,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2015,306,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2016,350,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2017,356,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2018,375,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2019,323,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2020,508,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2021,787,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2022,631,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2023,126,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2024,170,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2015,27,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2016,20,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2017,33,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2018,31,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2019,16,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2020,63,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2021,79,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2022,41,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2023,22,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2024,29,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,TRAFF,Tratta,2021,4,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,TRAFF,Tratta,2022,1,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,TRAFF,Tratta,2023,1,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,TRAFF,Tratta,2024,5,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,DIS_SEX_EXPL,Diffusione illecita di immagini o di video sessualmente espliciti,2021,1,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,DIS_SEX_EXPL,Diffusione illecita di immagini o di video sessualmente espliciti,2023,37,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,DIS_SEX_EXPL,Diffusione illecita di immagini o di video sessualmente espliciti,2024,38,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,EXPLOI_PROST,Sfruttamento della prostituzione,2023,11,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,EXPLOI_PROST,Sfruttamento della prostituzione,2024,12,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2015,2918,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2016,2965,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2017,2839,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2018,3747,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2019,3343,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2020,5316,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2021,5388,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2022,3892,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2023,5421,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2024,6357,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2015,140,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2016,151,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2017,145,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2018,123,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2019,118,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2020,185,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2021,156,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2022,127,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2023,101,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2024,127,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,STLK,Atti persecutori/ stalking,2023,1180,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,STLK,Atti persecutori/ stalking,2024,1594,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ONL_VIOL,Violenza digitale,2023,45,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ONL_VIOL,Violenza digitale,2024,25,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,FMARR,Matrimonio forzato,2023,6,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,FMARR,Matrimonio forzato,2024,8,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,OTH,Altro,2023,20,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,OTH,Altro,2024,19,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2015,161,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2016,106,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2017,91,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2018,75,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2019,53,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2020,226,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2021,163,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2022,167,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2023,90,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2024,29,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,489,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,370,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,464,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,566,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,530,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,837,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,1065,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,1047,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,1647,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,1275,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2015,8082,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2016,8125,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2017,8085,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2018,9602,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2019,8647,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2020,15708,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2021,16272,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2022,11909,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2023,16283,,
A,Annuale,IT,Italia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2024,17631,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2015,14,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2016,22,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2017,25,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2018,17,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2019,18,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2020,29,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2021,33,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2022,14,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2023,32,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2024,28,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2015,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2016,5,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2017,8,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2018,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2019,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2020,15,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2021,23,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2022,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2023,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2024,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2015,8,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2016,6,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2017,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2018,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2019,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2020,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2021,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2022,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2023,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2024,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,HARASS_WORK,Mobbing,2017,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,HARASS_WORK,Mobbing,2018,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,HARASS_WORK,Mobbing,2021,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,DIS_SEX_EXPL,Diffusione illecita di immagini o di video sessualmente espliciti,2023,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,DIS_SEX_EXPL,Diffusione illecita di immagini o di video sessualmente espliciti,2024,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2015,38,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2016,27,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2017,18,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2018,27,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2019,22,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2020,45,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2021,31,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2022,14,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2023,32,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2024,37,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ECON_VIOL,Violenza economica,2019,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ECON_VIOL,Violenza economica,2020,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ECON_VIOL,Violenza economica,2021,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ECON_VIOL,Violenza economica,2022,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ECON_VIOL,Violenza economica,2023,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ECON_VIOL,Violenza economica,2024,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,STLK,Atti persecutori/ stalking,2023,14,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,STLK,Atti persecutori/ stalking,2024,18,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,OTH,Altro,2023,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2015,6,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2016,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2017,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2018,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2019,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2020,2,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2022,8,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2023,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2015,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2017,8,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2018,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2019,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2022,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2024,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,72,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,64,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2017,71,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2018,61,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2019,56,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2020,102,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2021,103,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,51,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2023,96,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2024,90,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2015,964,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2016,1080,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2017,952,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2018,1045,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2019,939,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2020,1741,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2021,1631,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2022,1264,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2023,1506,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2024,1904,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2015,67,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2016,89,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2017,118,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2018,112,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2019,134,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2020,245,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2021,334,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2022,231,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2023,165,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2024,195,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2015,73,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2016,84,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2017,88,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2018,88,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2019,77,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2020,109,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2021,181,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2022,160,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2023,23,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2024,51,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2015,9,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2016,9,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2017,10,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2018,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2019,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2020,16,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2021,24,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2022,11,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2023,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2024,15,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,TRAFF,Tratta,2021,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,TRAFF,Tratta,2022,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,TRAFF,Tratta,2024,2,,
