FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2018,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2019,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2020,8,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2021,16,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2022,6,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2023,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2024,8,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2015,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2016,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2017,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2018,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2019,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2020,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2021,7,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2022,10,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2023,13,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2024,7,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2015,47,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2016,38,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2017,50,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2018,56,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2019,66,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2020,82,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2021,100,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2022,78,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2023,84,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2024,81,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2017,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2018,6,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2019,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,16,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,21,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2023,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2024,23,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,NRP,Non indicato,TOTAL,Totale,2024,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2024,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NSP,Non indicato,2018,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NSP,Non indicato,2021,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NSP,Non indicato,2022,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NSP,Non indicato,2023,6,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NSP,Non indicato,2024,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y_UN17,Fino a 17 anni,2019,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y_UN17,Fino a 17 anni,2020,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y_UN17,Fino a 17 anni,2021,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y_UN17,Fino a 17 anni,2023,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y_UN17,Fino a 17 anni,2024,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2015,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2016,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2017,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2018,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2019,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2020,7,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2021,13,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2022,6,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2023,9,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2024,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2015,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2016,9,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2017,10,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2018,14,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2019,17,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2020,9,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2021,10,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2022,12,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2023,8,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2024,9,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2015,14,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2016,14,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2017,15,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2018,11,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2019,25,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2020,22,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2021,8,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2022,12,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2023,21,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2024,11,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2015,14,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2016,12,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2017,11,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2018,14,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2019,16,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2020,15,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2021,17,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2022,27,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2023,22,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2024,15,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2015,9,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2016,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2017,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2018,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2019,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2020,8,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2021,16,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2022,6,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2023,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2024,8,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2015,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2016,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2017,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2018,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2019,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2020,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2021,7,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2022,11,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2023,13,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2024,7,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2015,49,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2016,41,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2017,50,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2018,56,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2019,69,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2020,82,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2021,100,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2022,80,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2023,88,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2024,84,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,6,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,16,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,21,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,24,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y_UN17,Fino a 17 anni,2021,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2018,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2020,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2021,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2015,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2016,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2017,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2021,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2022,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2024,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2015,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2016,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2018,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2019,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2020,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2024,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2019,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2020,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2021,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2022,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2016,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2019,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2020,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2015,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2016,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2017,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2021,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2023,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2015,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2016,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2017,6,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2018,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2019,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2020,8,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2021,16,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2022,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2023,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2024,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2024,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2015,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2016,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2017,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2020,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2021,6,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2022,11,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2023,20,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2024,11,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2017,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2018,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2019,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2020,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2021,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2022,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2023,14,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2024,7,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2015,9,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2016,13,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2017,11,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2018,6,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2019,13,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2020,14,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2021,20,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2022,17,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2023,14,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2024,21,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2015,28,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2016,34,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2017,35,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2018,36,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2019,35,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2020,50,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2021,45,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2022,46,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2023,48,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2024,33,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2015,48,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2016,41,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2017,40,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2018,53,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2019,57,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2020,100,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2021,72,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2022,51,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2023,62,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2024,36,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2015,57,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2016,54,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2017,31,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2018,34,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2019,52,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2020,45,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2021,66,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2022,41,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2023,47,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2024,32,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2015,16,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2016,22,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2017,17,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2018,28,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2019,23,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2020,42,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2021,24,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2022,33,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2023,18,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2024,16,,
