FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,SEXUAL_ORIENTATION,Orientamento sessuale,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2021,125,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2022,70,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2023,41235,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2024,52166,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2015,17452,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2016,15887,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2017,15441,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2018,20629,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2019,18903,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2020,28021,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2021,31821,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2022,28445,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2015,17504,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2016,15944,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2017,15497,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2018,20676,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2019,18946,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2020,28276,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2021,32017,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2022,28567,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2023,41235,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2024,52166,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2023,4324,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2024,4604,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non indicato,OTHER,Altro o non indicato,2015,1,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non indicato,OTHER,Altro o non indicato,2019,2,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non indicato,OTHER,Altro o non indicato,2020,9,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non indicato,OTHER,Altro o non indicato,2021,11,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non indicato,OTHER,Altro o non indicato,2022,15,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2015,1,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2019,2,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2020,9,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2021,11,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2022,15,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2023,4324,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2024,4604,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2015,37,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2016,54,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2017,76,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2018,52,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2019,73,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2020,180,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2021,173,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2022,133,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2015,58,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2016,52,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2017,77,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2018,47,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2019,28,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2020,243,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2021,156,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2022,95,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2023,51713,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2024,65048,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2015,19619,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2016,17535,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2017,17498,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2018,23145,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2019,21195,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2020,31305,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2021,35733,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2022,32215,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2015,19706,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2016,17634,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2017,17616,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2018,23233,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2019,21290,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2020,31688,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2021,36036,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2022,32430,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2023,51713,,
A,Annuale,IT,Italia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2024,65048,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2015,2,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2016,10,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2017,12,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2018,9,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2019,14,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2020,17,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2021,20,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2022,13,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2016,5,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2017,5,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2018,5,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2020,12,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2021,3,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2022,2,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2023,931,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2024,1141,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2015,431,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2016,406,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2017,456,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2018,479,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2019,484,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2020,621,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2021,556,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2022,609,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2015,433,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2016,419,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2017,468,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2018,491,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2019,498,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2020,645,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2021,578,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2022,624,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2023,931,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2024,1141,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2015,2,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2016,5,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2017,6,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2018,3,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2019,4,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2020,13,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2021,11,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2022,10,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2015,6,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2016,16,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2017,9,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2018,6,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2019,5,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2020,32,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2021,21,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2022,11,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2023,7692,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2024,10475,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2015,4359,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2016,4188,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2017,3756,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2018,4789,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2019,4519,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2020,5935,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2021,5787,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2022,5446,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2015,4366,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2016,4207,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2017,3769,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2018,4798,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2019,4527,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2020,5979,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2021,5818,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2022,5467,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2023,7692,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2024,10475,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2023,42,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2024,42,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2023,42,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2024,42,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2015,4,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2016,15,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2017,18,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2018,12,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2019,18,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2020,30,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2021,31,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2022,23,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2015,6,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2016,21,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2017,14,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2018,11,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2019,5,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2020,44,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2021,24,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2022,13,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2023,8665,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2024,11658,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2015,4790,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2016,4594,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2017,4212,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2018,5268,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2019,5003,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2020,6556,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2021,6343,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2022,6055,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2015,4799,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2016,4626,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2017,4237,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2018,5289,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2019,5025,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2020,6624,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2021,6396,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2022,6091,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2023,8665,,
A,Annuale,ITC,Nord-ovest,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2024,11658,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2016,4,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2017,4,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2018,2,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2019,2,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2020,4,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2021,5,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2022,1,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2016,1,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2017,3,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2018,2,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2020,4,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2022,1,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2023,239,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2024,299,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2015,149,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2016,140,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2017,172,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2018,133,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2019,148,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2020,165,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2021,160,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2022,161,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2015,149,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2016,144,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2017,176,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2018,136,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2019,150,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2020,171,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2021,165,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2022,163,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2023,239,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2024,299,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2017,3,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2019,2,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2020,5,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2021,5,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2022,2,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2015,1,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2016,4,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2017,1,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2018,1,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2019,1,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2020,4,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2021,8,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2022,4,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2023,2156,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2024,2734,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2015,1364,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2016,1315,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2017,1104,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2018,1417,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2019,1344,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2020,1690,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2021,1602,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2022,1499,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2015,1365,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2016,1319,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2017,1107,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2018,1418,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2019,1346,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2020,1699,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2021,1615,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2022,1505,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2023,2156,,
A,Annuale,ITC1,Piemonte,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2024,2734,,
