FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,MARITAL_STATUS,Stato civile,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non indicato,2022,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non indicato,2023,4,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non indicato,2024,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2015,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2016,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2018,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2019,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2022,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2015,26,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2016,25,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2017,19,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2018,23,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2019,16,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2020,42,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2021,35,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2022,16,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2023,22,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2024,25,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2015,199,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2016,226,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2017,222,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2018,219,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2019,215,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2020,377,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2021,452,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2022,357,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2023,349,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2024,481,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2015,78,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2016,76,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2017,69,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2018,81,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2019,75,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2020,100,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2021,96,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2022,75,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2023,79,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2024,92,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2015,362,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2016,363,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2017,344,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2018,401,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2019,322,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2020,475,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2021,455,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2022,321,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2023,336,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2024,399,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2015,18,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2016,45,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2017,39,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2018,35,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2019,31,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2020,33,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2021,29,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2022,22,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2023,46,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2024,53,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2015,32,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2016,34,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2017,30,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2018,22,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2019,30,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2020,43,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2021,37,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2022,26,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2023,18,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2024,32,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2015,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2016,9,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2017,4,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2018,4,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2019,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2020,68,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2021,102,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2022,24,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2023,54,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2024,31,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2015,29,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2016,24,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2017,13,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2018,22,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2019,25,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,21,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,26,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,20,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2015,721,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2016,777,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2017,721,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2018,784,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2019,700,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2020,1117,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2021,1197,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2022,845,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2023,882,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2024,1088,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,SIN,Celibe/nubile,2023,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,SIN,Celibe/nubile,2024,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2023,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2023,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2024,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,NRP,Non indicato,2023,4,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,NRP,Non indicato,2024,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2023,7,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2024,14,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Totale,2023,16,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Totale,2024,17,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2015,208,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2016,243,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2017,231,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2018,228,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2019,224,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2020,399,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2021,468,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2022,367,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2023,365,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2024,495,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2015,84,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2016,78,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2017,72,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2018,82,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2019,76,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2020,103,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2021,97,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2022,75,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2023,80,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2024,94,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2015,370,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2016,368,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2017,348,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2018,409,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2019,325,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2020,485,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2021,462,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2022,322,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2023,342,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2024,406,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2015,18,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2016,45,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2017,39,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2018,37,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2019,32,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2020,34,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2021,29,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2022,24,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2023,46,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2024,54,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2015,32,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2016,34,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2017,30,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2018,22,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2019,30,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2020,44,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2021,39,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2022,26,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2023,18,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2024,32,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2015,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2016,9,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2017,7,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2018,5,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2019,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2020,71,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2021,108,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2022,26,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2023,62,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2024,35,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,32,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,25,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,13,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,24,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,27,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,23,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,29,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,21,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,7,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,14,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2015,747,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2016,802,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2017,740,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2018,807,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2019,716,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2020,1159,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2021,1232,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2022,861,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2023,920,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2024,1130,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2015,8,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2016,8,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2017,6,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2018,6,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2019,6,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2020,15,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2021,12,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2022,7,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2023,11,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2024,11,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2015,3,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2016,2,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2017,1,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2018,1,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2020,3,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2024,2,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2015,4,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2016,4,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2017,2,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2018,6,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2019,2,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2020,6,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2021,4,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2022,1,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2023,2,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2024,6,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,DIV2,Divorziato da matrimonio/unione civile,2018,2,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,DIV2,Divorziato da matrimonio/unione civile,2019,1,,
A,Annuale,ITG1,Sicilia,VICTIMS,Vittime di violenza,M,Maschi,DIV2,Divorziato da matrimonio/unione civile,2022,2,,
