FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TYPES_USERS,Tipologia di utenza,SEX,Sesso,NATIONALITY,Nazionalità,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2021,209,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2022,182,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2023,135,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2024,131,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2015,1559,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2016,1615,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2017,1338,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2018,1634,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2019,1500,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2020,1945,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2021,2153,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2022,1932,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2023,1755,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2024,2135,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,NRP,Non indicato,WORLD,Mondo,2023,11,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,NRP,Non indicato,WORLD,Mondo,2024,4,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2015,1753,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2016,1738,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2017,1498,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2018,1817,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2019,1678,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2020,2179,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2021,2362,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2022,2114,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2023,1901,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2024,2270,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2015,11,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2016,11,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2017,27,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2018,25,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2019,45,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2020,16,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2021,25,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2022,32,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2023,71,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2024,120,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2015,24,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2016,16,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2017,24,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2018,19,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2019,22,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2020,13,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2021,16,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2022,20,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2023,166,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2024,175,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,NRP,Non indicato,WORLD,Mondo,2023,1,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,NRP,Non indicato,WORLD,Mondo,2024,2,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2015,35,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2016,27,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2017,51,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2018,44,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2019,67,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2020,29,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2021,41,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2022,52,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2023,238,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2024,297,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2015,26,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2016,27,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2017,18,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2018,13,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2019,12,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2020,12,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2021,28,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2022,18,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2023,71,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2024,77,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2015,118,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2016,116,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2017,68,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2018,88,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2019,36,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2020,85,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2021,84,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2022,73,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2023,170,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2024,254,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,NRP,Non indicato,WORLD,Mondo,2023,4,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2015,144,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2016,143,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2017,86,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2018,101,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2019,48,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2020,97,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2021,112,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2022,91,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2023,245,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2024,331,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2015,10,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2016,7,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2017,8,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2018,4,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2019,2,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2020,3,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2021,3,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2023,64,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2024,123,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2015,44,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2016,27,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2017,56,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2018,30,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2019,12,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2020,10,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2021,9,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2022,11,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2023,208,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2024,440,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,NRP,Non indicato,WORLD,Mondo,2023,2,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2015,54,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2016,34,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2017,64,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2018,34,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2019,14,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2020,13,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2021,12,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2022,11,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2023,274,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2024,563,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,MISSING,Valore mancante,M,Maschi,WORLD,Mondo,2023,3,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,MISSING,Valore mancante,M,Maschi,WORLD,Mondo,2024,1,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,MISSING,Valore mancante,F,Femmine,WORLD,Mondo,2023,8,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,MISSING,Valore mancante,F,Femmine,WORLD,Mondo,2024,4,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,MISSING,Valore mancante,T,Totale,WORLD,Mondo,2023,11,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,MISSING,Valore mancante,T,Totale,WORLD,Mondo,2024,5,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2015,173,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2016,127,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2017,169,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2018,170,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2019,190,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2020,179,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2021,188,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2022,174,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2023,252,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2024,330,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2015,1225,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2016,1246,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2017,1029,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2018,1222,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2019,1121,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2020,1498,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2021,1550,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2022,1374,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2023,1602,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2024,2148,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,NRP,Non indicato,WORLD,Mondo,2023,14,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,NRP,Non indicato,WORLD,Mondo,2024,5,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2015,1398,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2016,1373,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2017,1198,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2018,1392,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2019,1311,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2020,1677,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2021,1738,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2022,1548,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2023,1868,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2024,2483,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2015,134,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2016,89,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2017,127,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2018,138,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2019,138,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2020,158,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2021,146,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2022,134,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2023,97,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2024,100,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2015,1094,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2016,1121,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2017,927,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2018,1124,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2019,1072,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2020,1422,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2021,1478,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2022,1303,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2023,1240,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2024,1539,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,NRP,Non indicato,WORLD,Mondo,2023,11,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,NRP,Non indicato,WORLD,Mondo,2024,4,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2015,1228,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2016,1210,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2017,1054,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2018,1262,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2019,1210,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2020,1580,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2021,1624,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2022,1437,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2023,1348,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2024,1643,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2015,9,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2016,10,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2017,22,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2018,20,,
