FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,Y_PRESENCE_DISABILITY,Presenza di disabilità,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,1,Si,2019,30,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,1,Si,2020,81,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,1,Si,2021,136,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,1,Si,2022,66,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,1,Si,2023,270,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,1,Si,2024,117,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,2,Non indicato,2015,150,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,2,Non indicato,2016,94,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,2,Non indicato,2017,67,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,2,Non indicato,2018,37,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,2,Non indicato,2019,14,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,2,Non indicato,2020,264,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,2,Non indicato,2021,548,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,2,Non indicato,2022,587,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,2,Non indicato,2023,1106,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,2,Non indicato,2024,1672,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,9,Totale,2015,1237,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,9,Totale,2016,982,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,9,Totale,2017,909,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,9,Totale,2018,1359,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,9,Totale,2019,1147,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,9,Totale,2020,1588,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,9,Totale,2021,1636,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,9,Totale,2022,1498,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,9,Totale,2023,1803,,
A,Annuale,ITF4,Puglia,USERS,Utenti del 1522,T,Totale,9,Totale,2024,2562,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,0,No,2015,14,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,0,No,2016,7,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,0,No,2017,12,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,0,No,2018,14,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,0,No,2019,28,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,0,No,2020,16,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,0,No,2021,7,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,0,No,2022,9,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,0,No,2023,1,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,0,No,2024,5,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,1,Si,2015,2,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,1,Si,2017,1,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,1,Si,2019,1,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,1,Si,2021,2,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,1,Si,2023,3,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,1,Si,2024,1,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2015,3,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2016,2,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2017,3,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2020,2,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2021,5,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2022,8,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2023,26,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2024,36,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,9,Totale,2015,19,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,9,Totale,2016,9,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,9,Totale,2017,16,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,9,Totale,2018,14,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,9,Totale,2019,29,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,9,Totale,2020,18,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,9,Totale,2021,14,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,9,Totale,2022,17,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,9,Totale,2023,30,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,M,Maschi,9,Totale,2024,42,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,0,No,2015,69,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,0,No,2016,76,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,0,No,2017,81,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,0,No,2018,120,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,0,No,2019,117,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,0,No,2020,115,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,0,No,2021,99,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,0,No,2022,97,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,0,No,2023,55,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,0,No,2024,68,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,1,Si,2015,2,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,1,Si,2016,2,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,1,Si,2017,1,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,1,Si,2019,2,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,1,Si,2020,4,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,1,Si,2021,12,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,1,Si,2022,5,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,1,Si,2023,28,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,1,Si,2024,8,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2015,12,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2016,4,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2017,5,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2018,6,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2019,1,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2020,19,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2021,61,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2022,52,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2023,141,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2024,105,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,9,Totale,2015,83,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,9,Totale,2016,82,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,9,Totale,2017,87,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,9,Totale,2018,126,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,9,Totale,2019,120,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,9,Totale,2020,138,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,9,Totale,2021,172,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,9,Totale,2022,154,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,9,Totale,2023,224,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,9,Totale,2024,181,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,NRP,Non indicato,1,Si,2023,1,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,NRP,Non indicato,2,Non indicato,2023,1,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,NRP,Non indicato,9,Totale,2023,2,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,0,No,2015,83,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,0,No,2016,83,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,0,No,2017,93,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,0,No,2018,134,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,0,No,2019,145,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,0,No,2020,131,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,0,No,2021,106,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,0,No,2022,106,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,0,No,2023,56,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,0,No,2024,73,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,1,Si,2015,4,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,1,Si,2016,2,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,1,Si,2017,2,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,1,Si,2019,3,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,1,Si,2020,4,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,1,Si,2021,14,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,1,Si,2022,5,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,1,Si,2023,32,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,1,Si,2024,9,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,2,Non indicato,2015,15,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,2,Non indicato,2016,6,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,2,Non indicato,2017,8,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,2,Non indicato,2018,6,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,2,Non indicato,2019,1,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,2,Non indicato,2020,21,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,2,Non indicato,2021,66,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,2,Non indicato,2022,60,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,2,Non indicato,2023,168,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,2,Non indicato,2024,141,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,9,Totale,2015,102,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,9,Totale,2016,91,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,9,Totale,2017,103,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,9,Totale,2018,140,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,9,Totale,2019,149,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,9,Totale,2020,156,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,9,Totale,2021,186,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,9,Totale,2022,171,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,9,Totale,2023,256,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,9,Totale,2024,223,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,0,No,2015,60,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,0,No,2016,50,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,0,No,2017,74,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,0,No,2018,68,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,0,No,2019,66,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,0,No,2020,54,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,0,No,2021,34,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,0,No,2022,27,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,0,No,2023,4,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,0,No,2024,3,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,1,Si,2015,4,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,1,Si,2016,3,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,1,Si,2017,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,1,Si,2018,3,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,1,Si,2019,2,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,1,Si,2020,7,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,1,Si,2021,8,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,1,Si,2022,2,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,1,Si,2023,10,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,1,Si,2024,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2015,8,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2016,5,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2017,6,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2018,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2019,4,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2020,14,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2021,24,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2022,28,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2023,112,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2024,119,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,9,Totale,2015,72,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,9,Totale,2016,58,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,9,Totale,2017,81,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,9,Totale,2018,72,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,9,Totale,2019,72,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,9,Totale,2020,75,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,9,Totale,2021,66,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,9,Totale,2022,57,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,9,Totale,2023,126,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,9,Totale,2024,123,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,0,No,2015,383,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,0,No,2016,309,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,0,No,2017,270,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,0,No,2018,410,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,0,No,2019,417,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,0,No,2020,438,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,0,No,2021,302,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,0,No,2022,300,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,0,No,2023,135,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,0,No,2024,219,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,1,Si,2015,8,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,1,Si,2016,6,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,1,Si,2017,5,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,1,Si,2018,10,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,1,Si,2019,12,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,1,Si,2020,64,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,1,Si,2021,112,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,1,Si,2022,95,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,1,Si,2023,118,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,1,Si,2024,34,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2015,67,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2016,36,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2017,20,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2018,11,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2019,9,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2020,112,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2021,174,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2022,239,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2023,441,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2024,476,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,9,Totale,2015,458,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,9,Totale,2016,351,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,9,Totale,2017,295,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,9,Totale,2018,431,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,9,Totale,2019,438,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,9,Totale,2020,614,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,9,Totale,2021,588,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,9,Totale,2022,634,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,9,Totale,2023,694,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,9,Totale,2024,729,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,NRP,Non indicato,0,No,2024,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,NRP,Non indicato,2,Non indicato,2023,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,NRP,Non indicato,2,Non indicato,2024,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,NRP,Non indicato,9,Totale,2023,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,NRP,Non indicato,9,Totale,2024,2,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,0,No,2015,443,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,0,No,2016,359,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,0,No,2017,344,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,0,No,2018,478,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,0,No,2019,483,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,0,No,2020,492,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,0,No,2021,336,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,0,No,2022,327,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,0,No,2023,139,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,0,No,2024,223,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,1,Si,2015,12,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,1,Si,2016,9,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,1,Si,2017,6,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,1,Si,2018,13,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,1,Si,2019,14,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,1,Si,2020,71,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,1,Si,2021,120,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,1,Si,2022,97,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,1,Si,2023,128,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,1,Si,2024,35,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,2,Non indicato,2015,75,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,2,Non indicato,2016,41,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,2,Non indicato,2017,26,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,2,Non indicato,2018,12,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,2,Non indicato,2019,13,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,2,Non indicato,2020,126,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,2,Non indicato,2021,198,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,2,Non indicato,2022,267,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,2,Non indicato,2023,554,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,2,Non indicato,2024,596,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,9,Totale,2015,530,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,9,Totale,2016,409,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,9,Totale,2017,376,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,9,Totale,2018,503,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,9,Totale,2019,510,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,9,Totale,2020,689,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,9,Totale,2021,654,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,9,Totale,2022,691,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,9,Totale,2023,821,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,9,Totale,2024,854,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,0,No,2015,198,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,0,No,2016,132,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,0,No,2017,189,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,0,No,2018,210,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,0,No,2019,222,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,0,No,2020,208,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,0,No,2021,136,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,0,No,2022,110,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,0,No,2023,22,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,0,No,2024,39,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,1,Si,2015,11,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,1,Si,2016,11,,
