FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,COMP_REASWITHDRAWAL,Denucia_motivo_ritiro,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2021,2,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2015,1,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2020,3,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2021,1,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2022,2,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,1,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,2,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2020,4,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2021,3,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,2,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2015,2,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2016,1,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2017,2,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2020,2,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2021,3,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2022,5,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2019,2,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2022,1,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2015,9,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2016,12,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2017,5,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2018,13,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2019,17,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2020,19,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2021,30,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2022,33,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2015,1,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2016,1,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2018,1,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,7,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,5,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,3,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2015,12,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2016,14,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2017,7,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2018,14,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2019,19,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2020,28,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2021,38,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2022,42,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2015,3,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2016,1,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2017,2,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2020,2,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2021,5,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2022,5,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2019,2,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2022,1,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2015,10,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2016,12,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2017,5,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2018,13,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2019,17,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2020,22,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2021,31,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2022,35,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,1,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,1,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,1,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,8,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,5,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,3,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2015,14,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2016,14,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2017,7,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2018,14,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2019,19,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2020,32,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2021,41,,
A,Annuale,ITD1,Provincia Autonoma Bolzano / Bozen,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2022,44,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2015,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2018,2,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2021,4,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2015,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2016,3,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2017,2,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2020,4,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2021,3,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2020,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2015,3,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2018,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,3,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2022,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,5,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,3,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2017,2,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2018,3,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2020,6,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2021,10,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2015,5,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2016,6,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2017,5,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2018,7,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2019,9,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2020,9,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2021,10,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2022,14,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2015,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2016,2,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2019,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2020,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2021,3,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2022,3,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2015,29,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2016,27,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2017,17,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2018,42,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2019,51,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2020,55,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2021,79,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2022,51,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2021,4,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2022,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2015,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2016,6,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2017,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2018,8,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2019,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,11,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,17,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,6,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2015,36,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2016,41,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2017,23,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2018,57,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2019,62,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2020,76,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2021,113,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2022,75,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2015,6,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2016,6,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2017,5,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2018,9,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2019,9,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2020,9,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2021,14,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2022,14,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2015,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2016,2,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2019,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2020,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2021,3,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2022,3,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2015,30,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2016,30,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2017,19,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2018,42,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2019,51,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2020,59,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2021,82,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2022,51,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2020,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2021,4,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2022,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,4,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,6,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,9,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,1,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,12,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,20,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,7,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2015,41,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2016,44,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2017,25,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2018,60,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2019,62,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2020,82,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2021,123,,
A,Annuale,ITD2,Provincia Autonoma Trento,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2022,76,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2015,3,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2016,2,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2017,3,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2018,1,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2019,2,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2020,2,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2021,6,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2023,5,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2024,4,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,WITHDR_COMP,Ritira la denuncia,2016,2,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,WITHDR_COMP,Ritira la denuncia,2019,1,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,WITHDR_COMP,Ritira la denuncia,2024,1,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2015,19,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2016,11,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2017,11,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2018,15,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2019,12,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2020,23,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2021,16,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2022,10,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2023,19,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2024,15,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2023,4,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2015,2,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2016,3,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2017,1,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2018,2,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,11,,
A,Annuale,ITD3,Veneto,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,6,,
