territorio,nazionalità_utente,modalità_conoscenza_1522,periodo,numero_vittime
marche,estero,media_tradizionali,2020,128
marche,estero,media_tradizionali,2021,83
marche,estero,media_tradizionali,2022,81
marche,estero,media_tradizionali,2023,147
marche,estero,media_tradizionali,2024,474
marche,estero,non_risposta,2015,282
marche,estero,non_risposta,2016,246
marche,estero,non_risposta,2017,247
marche,estero,non_risposta,2018,238
marche,estero,non_risposta,2019,183
marche,estero,non_risposta,2020,328
marche,estero,non_risposta,2021,467
marche,estero,non_risposta,2022,287
marche,estero,non_risposta,2023,358
marche,estero,non_risposta,2024,269
marche,estero,rete_personale,2015,23
marche,estero,rete_personale,2016,13
marche,estero,rete_personale,2017,20
marche,estero,rete_personale,2018,34
marche,estero,rete_personale,2019,32
marche,estero,rete_personale,2020,34
marche,estero,rete_personale,2021,40
marche,estero,rete_personale,2022,39
marche,estero,rete_personale,2023,28
marche,estero,rete_personale,2024,28
marche,estero,servizi_istituzioni,2015,45
marche,estero,servizi_istituzioni,2016,30
marche,estero,servizi_istituzioni,2017,29
marche,estero,servizi_istituzioni,2018,47
marche,estero,servizi_istituzioni,2019,41
marche,estero,servizi_istituzioni,2020,21
marche,estero,servizi_istituzioni,2021,46
marche,estero,servizi_istituzioni,2022,32
marche,estero,servizi_istituzioni,2023,64
marche,estero,servizi_istituzioni,2024,81
marche,italia,altro,2017,1
marche,italia,altro,2019,3
marche,italia,altro,2020,6
marche,italia,altro,2021,10
marche,italia,altro,2022,16
marche,italia,altro,2023,15
marche,italia,altro,2024,2
marche,italia,digitale,2015,32
marche,italia,digitale,2016,54
marche,italia,digitale,2017,52
marche,italia,digitale,2018,89
marche,italia,digitale,2019,102
marche,italia,digitale,2020,92
marche,italia,digitale,2021,70
marche,italia,digitale,2022,141
marche,italia,digitale,2023,171
marche,italia,digitale,2024,171
marche,italia,media_tradizionali,2015,134
marche,italia,media_tradizionali,2016,106
marche,italia,media_tradizionali,2017,56
marche,italia,media_tradizionali,2018,103
marche,italia,media_tradizionali,2019,72
marche,italia,media_tradizionali,2020,116
marche,italia,media_tradizionali,2021,55
marche,italia,media_tradizionali,2022,69
marche,italia,media_tradizionali,2023,133
marche,italia,media_tradizionali,2024,380
marche,italia,non_risposta,2015,214
marche,italia,non_risposta,2016,208
marche,italia,non_risposta,2017,195
marche,italia,non_risposta,2018,202
marche,italia,non_risposta,2019,165
marche,italia,non_risposta,2020,266
marche,italia,non_risposta,2021,357
marche,italia,non_risposta,2022,225
marche,italia,non_risposta,2023,286
marche,italia,non_risposta,2024,225
marche,italia,rete_personale,2015,15
marche,italia,rete_personale,2016,9
marche,italia,rete_personale,2017,16
marche,italia,rete_personale,2018,24
marche,italia,rete_personale,2019,20
marche,italia,rete_personale,2020,24
marche,italia,rete_personale,2021,32
marche,italia,rete_personale,2022,31
marche,italia,rete_personale,2023,24
marche,italia,rete_personale,2024,14
marche,italia,servizi_istituzioni,2015,31
marche,italia,servizi_istituzioni,2016,18
marche,italia,servizi_istituzioni,2017,23
marche,italia,servizi_istituzioni,2018,37
marche,italia,servizi_istituzioni,2019,23
marche,italia,servizi_istituzioni,2020,19
marche,italia,servizi_istituzioni,2021,32
marche,italia,servizi_istituzioni,2022,18
marche,italia,servizi_istituzioni,2023,46
marche,italia,servizi_istituzioni,2024,57
molise,estero,altro,2019,1
molise,estero,altro,2021,1
molise,estero,altro,2022,2
molise,estero,altro,2023,2
molise,estero,digitale,2015,18
molise,estero,digitale,2016,9
molise,estero,digitale,2017,6
molise,estero,digitale,2018,11
molise,estero,digitale,2019,23
molise,estero,digitale,2020,23
molise,estero,digitale,2021,13
molise,estero,digitale,2022,31
molise,estero,digitale,2023,36
molise,estero,digitale,2024,24
molise,estero,media_tradizionali,2015,27
molise,estero,media_tradizionali,2016,20
molise,estero,media_tradizionali,2017,7
molise,estero,media_tradizionali,2018,9
molise,estero,media_tradizionali,2019,12
molise,estero,media_tradizionali,2020,23
molise,estero,media_tradizionali,2021,14
molise,estero,media_tradizionali,2022,19
molise,estero,media_tradizionali,2023,21
molise,estero,media_tradizionali,2024,82
molise,estero,non_risposta,2015,53
molise,estero,non_risposta,2016,35
molise,estero,non_risposta,2017,24
molise,estero,non_risposta,2018,27
molise,estero,non_risposta,2019,32
molise,estero,non_risposta,2020,32
molise,estero,non_risposta,2021,67
molise,estero,non_risposta,2022,40
molise,estero,non_risposta,2023,41
molise,estero,non_risposta,2024,38
molise,estero,rete_personale,2015,3
molise,estero,rete_personale,2016,5
molise,estero,rete_personale,2017,2
molise,estero,rete_personale,2018,1
molise,estero,rete_personale,2019,1
molise,estero,rete_personale,2020,3
molise,estero,rete_personale,2021,5
molise,estero,rete_personale,2022,11
molise,estero,rete_personale,2023,3
molise,estero,rete_personale,2024,1
molise,estero,servizi_istituzioni,2015,4
molise,estero,servizi_istituzioni,2016,4
molise,estero,servizi_istituzioni,2017,5
molise,estero,servizi_istituzioni,2018,3
molise,estero,servizi_istituzioni,2019,11
molise,estero,servizi_istituzioni,2020,1
molise,estero,servizi_istituzioni,2021,3
molise,estero,servizi_istituzioni,2022,2
molise,estero,servizi_istituzioni,2023,12
molise,estero,servizi_istituzioni,2024,6
molise,italia,altro,2019,1
molise,italia,altro,2021,1
molise,italia,altro,2022,2
molise,italia,altro,2023,2
molise,italia,digitale,2015,12
molise,italia,digitale,2016,5
molise,italia,digitale,2017,4
molise,italia,digitale,2018,9
molise,italia,digitale,2019,15
molise,italia,digitale,2020,17
molise,italia,digitale,2021,13
molise,italia,digitale,2022,31
molise,italia,digitale,2023,34
molise,italia,digitale,2024,24
molise,italia,media_tradizionali,2015,25
molise,italia,media_tradizionali,2016,18
molise,italia,media_tradizionali,2017,7
molise,italia,media_tradizionali,2018,7
molise,italia,media_tradizionali,2019,10
molise,italia,media_tradizionali,2020,19
molise,italia,media_tradizionali,2021,14
molise,italia,media_tradizionali,2022,19
molise,italia,media_tradizionali,2023,21
molise,italia,media_tradizionali,2024,78
molise,italia,non_risposta,2015,39
molise,italia,non_risposta,2016,29
molise,italia,non_risposta,2017,20
molise,italia,non_risposta,2018,25
molise,italia,non_risposta,2019,32
molise,italia,non_risposta,2020,30
molise,italia,non_risposta,2021,61
molise,italia,non_risposta,2022,40
molise,italia,non_risposta,2023,39
molise,italia,non_risposta,2024,38
molise,italia,rete_personale,2015,3
molise,italia,rete_personale,2016,3
molise,italia,rete_personale,2017,2
molise,italia,rete_personale,2018,1
molise,italia,rete_personale,2019,1
molise,italia,rete_personale,2020,1
molise,italia,rete_personale,2021,5
molise,italia,rete_personale,2022,7
molise,italia,rete_personale,2023,3
molise,italia,rete_personale,2024,1
molise,italia,servizi_istituzioni,2015,2
molise,italia,servizi_istituzioni,2016,4
molise,italia,servizi_istituzioni,2017,5
molise,italia,servizi_istituzioni,2018,1
molise,italia,servizi_istituzioni,2019,11
molise,italia,servizi_istituzioni,2020,1
molise,italia,servizi_istituzioni,2021,3
molise,italia,servizi_istituzioni,2022,2
molise,italia,servizi_istituzioni,2023,10
molise,italia,servizi_istituzioni,2024,6
non indicato,estero,altro,2015,5
non indicato,estero,altro,2016,3
non indicato,estero,altro,2017,7
non indicato,estero,altro,2018,3
non indicato,estero,altro,2019,8
non indicato,estero,altro,2020,12
non indicato,estero,altro,2021,26
non indicato,estero,altro,2022,29
non indicato,estero,altro,2023,169
non indicato,estero,altro,2024,24
non indicato,estero,digitale,2015,63
non indicato,estero,digitale,2016,37
non indicato,estero,digitale,2017,73
non indicato,estero,digitale,2018,124
non indicato,estero,digitale,2019,230
non indicato,estero,digitale,2020,355
non indicato,estero,digitale,2021,840
non indicato,estero,digitale,2022,1211
non indicato,estero,digitale,2023,3599
non indicato,estero,digitale,2024,5265
non indicato,estero,media_tradizionali,2015,215
non indicato,estero,media_tradizionali,2016,169
non indicato,estero,media_tradizionali,2017,150
non indicato,estero,media_tradizionali,2018,207
non indicato,estero,media_tradizionali,2019,157
non indicato,estero,media_tradizionali,2020,235
non indicato,estero,media_tradizionali,2021,405
non indicato,estero,media_tradizionali,2022,200
non indicato,estero,media_tradizionali,2023,1209
non indicato,estero,media_tradizionali,2024,4692
non indicato,estero,non_risposta,2015,1487
non indicato,estero,non_risposta,2016,1279
non indicato,estero,non_risposta,2017,2489
non indicato,estero,non_risposta,2018,3022
non indicato,estero,non_risposta,2019,1796
non indicato,estero,non_risposta,2020,6637
non indicato,estero,non_risposta,2021,9226
non indicato,estero,non_risposta,2022,7585
non indicato,estero,non_risposta,2023,13726
non indicato,estero,non_risposta,2024,12596
non indicato,estero,rete_personale,2015,10
non indicato,estero,rete_personale,2016,8
non indicato,estero,rete_personale,2017,23
non indicato,estero,rete_personale,2018,15
non indicato,estero,rete_personale,2019,20
non indicato,estero,rete_personale,2020,35
non indicato,estero,rete_personale,2021,109
non indicato,estero,rete_personale,2022,97
non indicato,estero,rete_personale,2023,243
non indicato,estero,rete_personale,2024,123
non indicato,estero,servizi_istituzioni,2015,8
non indicato,estero,servizi_istituzioni,2016,15
non indicato,estero,servizi_istituzioni,2017,33
non indicato,estero,servizi_istituzioni,2018,26
non indicato,estero,servizi_istituzioni,2019,21
non indicato,estero,servizi_istituzioni,2020,41
non indicato,estero,servizi_istituzioni,2021,62
non indicato,estero,servizi_istituzioni,2022,55
non indicato,estero,servizi_istituzioni,2023,199
non indicato,estero,servizi_istituzioni,2024,140
non indicato,italia,altro,2015,5
non indicato,italia,altro,2016,1
non indicato,italia,altro,2017,5
non indicato,italia,altro,2018,3
non indicato,italia,altro,2019,8
non indicato,italia,altro,2020,10
non indicato,italia,altro,2021,24
non indicato,italia,altro,2022,29
non indicato,italia,altro,2023,124
non indicato,italia,altro,2024,20
non indicato,italia,digitale,2015,53
non indicato,italia,digitale,2016,37
non indicato,italia,digitale,2017,61
non indicato,italia,digitale,2018,110
non indicato,italia,digitale,2019,206
non indicato,italia,digitale,2020,319
non indicato,italia,digitale,2021,780
non indicato,italia,digitale,2022,1123
non indicato,italia,digitale,2023,3004
non indicato,italia,digitale,2024,4383
non indicato,italia,media_tradizionali,2015,197
non indicato,italia,media_tradizionali,2016,139
non indicato,italia,media_tradizionali,2017,134
non indicato,italia,media_tradizionali,2018,175
non indicato,italia,media_tradizionali,2019,119
non indicato,italia,media_tradizionali,2020,199
non indicato,italia,media_tradizionali,2021,375
non indicato,italia,media_tradizionali,2022,180
non indicato,italia,media_tradizionali,2023,1043
non indicato,italia,media_tradizionali,2024,4124
non indicato,italia,non_risposta,2015,1290
non indicato,italia,non_risposta,2016,1099
non indicato,italia,non_risposta,2017,2183
non indicato,italia,non_risposta,2018,2659
non indicato,italia,non_risposta,2019,1595
non indicato,italia,non_risposta,2020,5927
non indicato,italia,non_risposta,2021,8545
non indicato,italia,non_risposta,2022,6893
non indicato,italia,non_risposta,2023,11071
non indicato,italia,non_risposta,2024,10333
non indicato,italia,rete_personale,2015,8
non indicato,italia,rete_personale,2016,6
non indicato,italia,rete_personale,2017,19
non indicato,italia,rete_personale,2018,11
non indicato,italia,rete_personale,2019,12
non indicato,italia,rete_personale,2020,27
non indicato,italia,rete_personale,2021,99
non indicato,italia,rete_personale,2022,81
non indicato,italia,rete_personale,2023,187
non indicato,italia,rete_personale,2024,91
non indicato,italia,servizi_istituzioni,2015,6
non indicato,italia,servizi_istituzioni,2016,15
non indicato,italia,servizi_istituzioni,2017,29
non indicato,italia,servizi_istituzioni,2018,20
non indicato,italia,servizi_istituzioni,2019,13
non indicato,italia,servizi_istituzioni,2020,35
non indicato,italia,servizi_istituzioni,2021,46
non indicato,italia,servizi_istituzioni,2022,41
non indicato,italia,servizi_istituzioni,2023,145
non indicato,italia,servizi_istituzioni,2024,102
non indicato,non indicato,altro,2023,17
non indicato,non indicato,altro,2024,2
non indicato,non indicato,digitale,2023,365
non indicato,non indicato,digitale,2024,656
non indicato,non indicato,media_tradizionali,2023,98
non indicato,non indicato,media_tradizionali,2024,400
non indicato,non indicato,non_risposta,2015,1
non indicato,non indicato,non_risposta,2018,1
non indicato,non indicato,non_risposta,2019,3
non indicato,non indicato,non_risposta,2020,10
non indicato,non indicato,non_risposta,2021,11
non indicato,non indicato,non_risposta,2022,18
non indicato,non indicato,non_risposta,2023,2047
non indicato,non indicato,non_risposta,2024,1917
non indicato,non indicato,rete_personale,2023,12
non indicato,non indicato,rete_personale,2024,14
non indicato,non indicato,servizi_istituzioni,2023,20
non indicato,non indicato,servizi_istituzioni,2024,22
nord est,estero,altro,2015,6
nord est,estero,altro,2016,13
nord est,estero,altro,2017,10
nord est,estero,altro,2018,23
nord est,estero,altro,2019,25
nord est,estero,altro,2020,31
nord est,estero,altro,2021,105
nord est,estero,altro,2022,120
nord est,estero,altro,2023,114
nord est,estero,altro,2024,27
nord est,estero,digitale,2015,328
nord est,estero,digitale,2016,390
nord est,estero,digitale,2017,393
nord est,estero,digitale,2018,648
nord est,estero,digitale,2019,957
nord est,estero,digitale,2020,828
nord est,estero,digitale,2021,809
nord est,estero,digitale,2022,1377
nord est,estero,digitale,2023,1675
nord est,estero,digitale,2024,1851
nord est,estero,media_tradizionali,2015,845
nord est,estero,media_tradizionali,2016,576
nord est,estero,media_tradizionali,2017,440
nord est,estero,media_tradizionali,2018,729
nord est,estero,media_tradizionali,2019,536
nord est,estero,media_tradizionali,2020,810
nord est,estero,media_tradizionali,2021,545
nord est,estero,media_tradizionali,2022,480
nord est,estero,media_tradizionali,2023,1161
nord est,estero,media_tradizionali,2024,4016
nord est,estero,non_risposta,2015,1363
nord est,estero,non_risposta,2016,1095
nord est,estero,non_risposta,2017,1149
nord est,estero,non_risposta,2018,1428
nord est,estero,non_risposta,2019,1385
nord est,estero,non_risposta,2020,2364
nord est,estero,non_risposta,2021,2862
nord est,estero,non_risposta,2022,1966
nord est,estero,non_risposta,2023,3511
nord est,estero,non_risposta,2024,2505
nord est,estero,rete_personale,2015,132
nord est,estero,rete_personale,2016,107
nord est,estero,rete_personale,2017,89
nord est,estero,rete_personale,2018,212
nord est,estero,rete_personale,2019,230
nord est,estero,rete_personale,2020,207
nord est,estero,rete_personale,2021,322
nord est,estero,rete_personale,2022,285
nord est,estero,rete_personale,2023,273
nord est,estero,rete_personale,2024,284
nord est,estero,servizi_istituzioni,2015,220
nord est,estero,servizi_istituzioni,2016,260
nord est,estero,servizi_istituzioni,2017,227
nord est,estero,servizi_istituzioni,2018,224
nord est,estero,servizi_istituzioni,2019,331
nord est,estero,servizi_istituzioni,2020,190
nord est,estero,servizi_istituzioni,2021,228
nord est,estero,servizi_istituzioni,2022,274
nord est,estero,servizi_istituzioni,2023,428
nord est,estero,servizi_istituzioni,2024,437
nord est,italia,altro,2015,6
nord est,italia,altro,2016,7
nord est,italia,altro,2017,6
nord est,italia,altro,2018,13
nord est,italia,altro,2019,21
nord est,italia,altro,2020,29
nord est,italia,altro,2021,85
nord est,italia,altro,2022,86
nord est,italia,altro,2023,106
nord est,italia,altro,2024,25
nord est,italia,digitale,2015,258
nord est,italia,digitale,2016,316
nord est,italia,digitale,2017,323
nord est,italia,digitale,2018,502
nord est,italia,digitale,2019,739
nord est,italia,digitale,2020,666
nord est,italia,digitale,2021,639
nord est,italia,digitale,2022,1087
nord est,italia,digitale,2023,1391
nord est,italia,digitale,2024,1591
nord est,italia,media_tradizionali,2015,661
nord est,italia,media_tradizionali,2016,454
nord est,italia,media_tradizionali,2017,342
nord est,italia,media_tradizionali,2018,615
nord est,italia,media_tradizionali,2019,430
nord est,italia,media_tradizionali,2020,686
nord est,italia,media_tradizionali,2021,445
nord est,italia,media_tradizionali,2022,398
nord est,italia,media_tradizionali,2023,1031
nord est,italia,media_tradizionali,2024,3440
nord est,italia,non_risposta,2015,1077
nord est,italia,non_risposta,2016,933
nord est,italia,non_risposta,2017,923
nord est,italia,non_risposta,2018,1226
nord est,italia,non_risposta,2019,1111
nord est,italia,non_risposta,2020,1960
nord est,italia,non_risposta,2021,2364
nord est,italia,non_risposta,2022,1624
nord est,italia,non_risposta,2023,3062
nord est,italia,non_risposta,2024,2235
nord est,italia,rete_personale,2015,98
nord est,italia,rete_personale,2016,73
nord est,italia,rete_personale,2017,67
nord est,italia,rete_personale,2018,132
nord est,italia,rete_personale,2019,160
nord est,italia,rete_personale,2020,133
nord est,italia,rete_personale,2021,228
nord est,italia,rete_personale,2022,205
nord est,italia,rete_personale,2023,195
nord est,italia,rete_personale,2024,236
nord est,italia,servizi_istituzioni,2015,150
nord est,italia,servizi_istituzioni,2016,186
nord est,italia,servizi_istituzioni,2017,173
nord est,italia,servizi_istituzioni,2018,160
nord est,italia,servizi_istituzioni,2019,243
