territorio,sesso,imput_affermazione,grado_accordo,percentuale
valle d'aosta,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,16.9
valle d'aosta,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,27.6
valle d'aosta,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,44.6
valle d'aosta,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,3.7
valle d'aosta,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,8.6
valle d'aosta,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,30.4
valle d'aosta,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,26.3
valle d'aosta,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,29.8
valle d'aosta,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,4.9
valle d'aosta,femmine,Le donne serie non vengono violentate,molto_d_accordo,1.3
valle d'aosta,femmine,Le donne serie non vengono violentate,abbastanza_d_accordo,4.4
valle d'aosta,femmine,Le donne serie non vengono violentate,poco_d_accordo,8.1
valle d'aosta,femmine,Le donne serie non vengono violentate,per_niente_d_accordo,81.7
valle d'aosta,femmine,Le donne serie non vengono violentate,non_risponde,4.5
valle d'aosta,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,1.0
valle d'aosta,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,0.9
valle d'aosta,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,6.9
valle d'aosta,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,86.9
valle d'aosta,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,4.2
valle d'aosta,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,0.7
valle d'aosta,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,6.1
valle d'aosta,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,12.4
valle d'aosta,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,72.9
valle d'aosta,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,7.9
valle d'aosta,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,3.5
valle d'aosta,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,10.0
valle d'aosta,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,13.7
valle d'aosta,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,68.4
valle d'aosta,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,4.4
valle d'aosta,femmine,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,0.7
valle d'aosta,femmine,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,6.2
valle d'aosta,femmine,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,31.0
valle d'aosta,femmine,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,51.7
valle d'aosta,femmine,Spesso le accuse di violenza sessuale sono false,non_risponde,10.3
liguria,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,1.8
liguria,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,14.6
liguria,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,18.6
liguria,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,54.6
liguria,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,10.4
liguria,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,8.4
liguria,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,19.2
liguria,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,28.3
liguria,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,33.1
liguria,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,10.9
liguria,maschi,Le donne serie non vengono violentate,molto_d_accordo,0.2
liguria,maschi,Le donne serie non vengono violentate,abbastanza_d_accordo,1.3
liguria,maschi,Le donne serie non vengono violentate,poco_d_accordo,7.2
liguria,maschi,Le donne serie non vengono violentate,per_niente_d_accordo,81.7
liguria,maschi,Le donne serie non vengono violentate,non_risponde,9.6
liguria,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,2.7
liguria,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,0.0
liguria,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,1.2
liguria,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,87.2
liguria,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,8.9
liguria,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,0.5
liguria,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,6.5
liguria,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,12.1
liguria,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,64.9
liguria,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,16.0
liguria,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,1.2
liguria,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,5.0
liguria,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,16.3
liguria,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,67.5
liguria,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,10.0
liguria,maschi,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,0.4
liguria,maschi,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,9.9
liguria,maschi,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,35.3
liguria,maschi,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,36.5
liguria,maschi,Spesso le accuse di violenza sessuale sono false,non_risponde,18.0
liguria,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,2.9
liguria,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,10.6
liguria,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,21.9
liguria,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,59.5
liguria,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,5.1
liguria,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,6.7
liguria,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,21.9
liguria,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,31.8
liguria,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,32.4
liguria,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,7.3
liguria,femmine,Le donne serie non vengono violentate,molto_d_accordo,0.7
liguria,femmine,Le donne serie non vengono violentate,abbastanza_d_accordo,2.2
liguria,femmine,Le donne serie non vengono violentate,poco_d_accordo,4.1
liguria,femmine,Le donne serie non vengono violentate,per_niente_d_accordo,88.5
liguria,femmine,Le donne serie non vengono violentate,non_risponde,4.4
liguria,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,0.2
liguria,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,1.2
liguria,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,2.3
liguria,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,92.2
liguria,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,4.1
liguria,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,1.7
liguria,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,4.5
liguria,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,7.2
liguria,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,79.3
liguria,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,7.4
liguria,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,1.4
liguria,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,7.3
liguria,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,12.7
liguria,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,73.3
liguria,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,5.3
liguria,femmine,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,0.8
liguria,femmine,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,5.6
liguria,femmine,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,34.3
liguria,femmine,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,49.1
liguria,femmine,Spesso le accuse di violenza sessuale sono false,non_risponde,10.2
lombardia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,4.0
lombardia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,15.9
lombardia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,25.0
lombardia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,51.3
lombardia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,3.7
lombardia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,12.0
lombardia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,26.6
lombardia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,24.9
lombardia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,29.9
lombardia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,6.7
lombardia,maschi,Le donne serie non vengono violentate,molto_d_accordo,0.9
lombardia,maschi,Le donne serie non vengono violentate,abbastanza_d_accordo,5.0
lombardia,maschi,Le donne serie non vengono violentate,poco_d_accordo,11.5
lombardia,maschi,Le donne serie non vengono violentate,per_niente_d_accordo,78.0
lombardia,maschi,Le donne serie non vengono violentate,non_risponde,4.6
lombardia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,0.3
lombardia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,1.3
lombardia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,6.4
lombardia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,88.1
lombardia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,3.9
lombardia,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,0.4
lombardia,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,7.1
lombardia,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,14.6
lombardia,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,65.4
