territorio,sesso,età,periodo,numero_vittime
isole,maschi,55-64 anni,2018,2
isole,maschi,55-64 anni,2020,4
isole,maschi,55-64 anni,2021,3
isole,maschi,55-64 anni,2022,1
isole,maschi,55-64 anni,2023,1
isole,maschi,55-64 anni,2024,3
isole,maschi,65 anni e più,2015,3
isole,maschi,65 anni e più,2017,1
isole,maschi,65 anni e più,2018,5
isole,maschi,65 anni e più,2019,3
isole,maschi,65 anni e più,2020,3
isole,maschi,65 anni e più,2021,3
isole,maschi,65 anni e più,2022,1
isole,maschi,65 anni e più,2024,4
isole,maschi,non disponibile,2015,5
isole,maschi,non disponibile,2016,2
isole,maschi,non disponibile,2018,3
isole,maschi,non disponibile,2019,2
isole,maschi,non disponibile,2020,10
isole,maschi,non disponibile,2021,10
isole,maschi,non disponibile,2022,3
isole,maschi,non disponibile,2023,2
isole,maschi,non disponibile,2024,6
isole,femmine,non indicato,2016,11
isole,femmine,non indicato,2017,5
isole,femmine,non indicato,2018,1
isole,femmine,non indicato,2019,2
isole,femmine,non indicato,2020,4
isole,femmine,non indicato,2021,27
isole,femmine,non indicato,2022,32
isole,femmine,non indicato,2023,60
isole,femmine,non indicato,2024,36
isole,femmine,fino a 17 anni,2015,4
isole,femmine,fino a 17 anni,2016,2
isole,femmine,fino a 17 anni,2017,8
isole,femmine,fino a 17 anni,2018,8
isole,femmine,fino a 17 anni,2019,7
isole,femmine,fino a 17 anni,2020,21
isole,femmine,fino a 17 anni,2021,12
isole,femmine,fino a 17 anni,2022,11
isole,femmine,fino a 17 anni,2023,16
isole,femmine,fino a 17 anni,2024,16
isole,femmine,18-24 anni,2015,30
isole,femmine,18-24 anni,2016,41
isole,femmine,18-24 anni,2017,34
isole,femmine,18-24 anni,2018,38
isole,femmine,18-24 anni,2019,42
isole,femmine,18-24 anni,2020,79
isole,femmine,18-24 anni,2021,80
isole,femmine,18-24 anni,2022,110
isole,femmine,18-24 anni,2023,85
isole,femmine,18-24 anni,2024,70
isole,femmine,25-34 anni,2015,140
isole,femmine,25-34 anni,2016,150
isole,femmine,25-34 anni,2017,122
isole,femmine,25-34 anni,2018,143
isole,femmine,25-34 anni,2019,131
isole,femmine,25-34 anni,2020,148
isole,femmine,25-34 anni,2021,165
isole,femmine,25-34 anni,2022,135
isole,femmine,25-34 anni,2023,140
isole,femmine,25-34 anni,2024,119
isole,femmine,35-44 anni,2015,190
isole,femmine,35-44 anni,2016,211
isole,femmine,35-44 anni,2017,184
isole,femmine,35-44 anni,2018,177
isole,femmine,35-44 anni,2019,203
isole,femmine,35-44 anni,2020,218
isole,femmine,35-44 anni,2021,209
isole,femmine,35-44 anni,2022,175
isole,femmine,35-44 anni,2023,208
isole,femmine,35-44 anni,2024,162
isole,femmine,45-54 anni,2015,147
isole,femmine,45-54 anni,2016,176
isole,femmine,45-54 anni,2017,152
isole,femmine,45-54 anni,2018,197
isole,femmine,45-54 anni,2019,140
isole,femmine,45-54 anni,2020,190
isole,femmine,45-54 anni,2021,184
isole,femmine,45-54 anni,2022,154
isole,femmine,45-54 anni,2023,146
isole,femmine,45-54 anni,2024,153
isole,femmine,55-64 anni,2015,99
isole,femmine,55-64 anni,2016,93
isole,femmine,55-64 anni,2017,101
isole,femmine,55-64 anni,2018,93
isole,femmine,55-64 anni,2019,83
isole,femmine,55-64 anni,2020,137
isole,femmine,55-64 anni,2021,123
isole,femmine,55-64 anni,2022,93
isole,femmine,55-64 anni,2023,61
isole,femmine,55-64 anni,2024,74
isole,femmine,65 anni e più,2015,56
isole,femmine,65 anni e più,2016,55
isole,femmine,65 anni e più,2017,66
isole,femmine,65 anni e più,2018,67
isole,femmine,65 anni e più,2019,55
isole,femmine,65 anni e più,2020,100
isole,femmine,65 anni e più,2021,134
isole,femmine,65 anni e più,2022,86
isole,femmine,65 anni e più,2023,113
isole,femmine,65 anni e più,2024,118
isole,femmine,non disponibile,2015,55
isole,femmine,non disponibile,2016,38
isole,femmine,non disponibile,2017,49
isole,femmine,non disponibile,2018,60
isole,femmine,non disponibile,2019,37
isole,femmine,non disponibile,2020,220
isole,femmine,non disponibile,2021,263
isole,femmine,non disponibile,2022,49
isole,femmine,non disponibile,2023,53
isole,femmine,non disponibile,2024,340
isole,non indicato,non indicato,2023,4
isole,non indicato,non indicato,2024,1
isole,non indicato,fino a 17 anni,2024,1
isole,non indicato,18-24 anni,2023,1
isole,non indicato,25-34 anni,2023,2
isole,non indicato,non disponibile,2023,9
isole,non indicato,non disponibile,2024,15
sicilia,maschi,non indicato,2015,1
sicilia,maschi,non indicato,2017,1
sicilia,maschi,non indicato,2021,2
sicilia,maschi,non indicato,2023,4
sicilia,maschi,non indicato,2024,1
sicilia,maschi,fino a 17 anni,2015,1
sicilia,maschi,fino a 17 anni,2020,2
sicilia,maschi,fino a 17 anni,2021,2
sicilia,maschi,fino a 17 anni,2024,3
sicilia,maschi,18-24 anni,2016,3
sicilia,maschi,18-24 anni,2018,1
sicilia,maschi,18-24 anni,2019,4
sicilia,maschi,18-24 anni,2022,1
sicilia,maschi,18-24 anni,2023,1
sicilia,maschi,18-24 anni,2024,1
sicilia,maschi,25-34 anni,2015,4
sicilia,maschi,25-34 anni,2016,4
sicilia,maschi,25-34 anni,2017,3
sicilia,maschi,25-34 anni,2018,3
sicilia,maschi,25-34 anni,2019,1
sicilia,maschi,25-34 anni,2020,8
sicilia,maschi,25-34 anni,2021,3
sicilia,maschi,25-34 anni,2022,2
sicilia,maschi,25-34 anni,2023,1
sicilia,maschi,25-34 anni,2024,2
sicilia,maschi,35-44 anni,2015,3
sicilia,maschi,35-44 anni,2016,1
sicilia,maschi,35-44 anni,2017,4
sicilia,maschi,35-44 anni,2018,4
sicilia,maschi,35-44 anni,2020,3
sicilia,maschi,35-44 anni,2021,4
sicilia,maschi,35-44 anni,2022,1
sicilia,maschi,35-44 anni,2023,5
sicilia,maschi,35-44 anni,2024,3
sicilia,maschi,45-54 anni,2015,2
sicilia,maschi,45-54 anni,2016,3
sicilia,maschi,45-54 anni,2017,1
sicilia,maschi,45-54 anni,2018,2
sicilia,maschi,45-54 anni,2019,3
sicilia,maschi,45-54 anni,2020,5
sicilia,maschi,45-54 anni,2021,4
sicilia,maschi,45-54 anni,2022,4
sicilia,maschi,45-54 anni,2023,2
sicilia,maschi,45-54 anni,2024,1
sicilia,maschi,55-64 anni,2015,2
sicilia,maschi,55-64 anni,2016,2
sicilia,maschi,55-64 anni,2017,1
sicilia,maschi,55-64 anni,2018,2
sicilia,maschi,55-64 anni,2020,1
sicilia,maschi,55-64 anni,2021,2
sicilia,maschi,55-64 anni,2022,1
sicilia,maschi,55-64 anni,2023,1
sicilia,maschi,55-64 anni,2024,2
sicilia,maschi,65 anni e più,2015,2
sicilia,maschi,65 anni e più,2017,1
sicilia,maschi,65 anni e più,2018,4
sicilia,maschi,65 anni e più,2019,1
sicilia,maschi,65 anni e più,2020,3
sicilia,maschi,65 anni e più,2021,1
sicilia,maschi,65 anni e più,2022,1
sicilia,maschi,65 anni e più,2024,3
sicilia,maschi,non disponibile,2015,3
sicilia,maschi,non disponibile,2016,2
sicilia,maschi,non disponibile,2019,1
sicilia,maschi,non disponibile,2020,7
sicilia,maschi,non disponibile,2021,7
sicilia,maschi,non disponibile,2022,3
sicilia,maschi,non disponibile,2023,2
sicilia,maschi,non disponibile,2024,6
sicilia,femmine,non indicato,2016,9
sicilia,femmine,non indicato,2017,3
sicilia,femmine,non indicato,2018,1
sicilia,femmine,non indicato,2020,3
sicilia,femmine,non indicato,2021,18
sicilia,femmine,non indicato,2022,27
sicilia,femmine,non indicato,2023,47
sicilia,femmine,non indicato,2024,25
sicilia,femmine,fino a 17 anni,2015,4
sicilia,femmine,fino a 17 anni,2016,1
sicilia,femmine,fino a 17 anni,2017,4
sicilia,femmine,fino a 17 anni,2018,5
sicilia,femmine,fino a 17 anni,2019,7
sicilia,femmine,fino a 17 anni,2020,17
sicilia,femmine,fino a 17 anni,2021,5
sicilia,femmine,fino a 17 anni,2022,6
sicilia,femmine,fino a 17 anni,2023,12
sicilia,femmine,fino a 17 anni,2024,13
sicilia,femmine,18-24 anni,2015,22
sicilia,femmine,18-24 anni,2016,36
sicilia,femmine,18-24 anni,2017,26
sicilia,femmine,18-24 anni,2018,30
sicilia,femmine,18-24 anni,2019,32
sicilia,femmine,18-24 anni,2020,68
sicilia,femmine,18-24 anni,2021,58
sicilia,femmine,18-24 anni,2022,74
sicilia,femmine,18-24 anni,2023,68
sicilia,femmine,18-24 anni,2024,51
sicilia,femmine,25-34 anni,2015,104
sicilia,femmine,25-34 anni,2016,100
sicilia,femmine,25-34 anni,2017,93
sicilia,femmine,25-34 anni,2018,102
sicilia,femmine,25-34 anni,2019,92
sicilia,femmine,25-34 anni,2020,105
sicilia,femmine,25-34 anni,2021,126
sicilia,femmine,25-34 anni,2022,84
sicilia,femmine,25-34 anni,2023,105
sicilia,femmine,25-34 anni,2024,97
sicilia,femmine,35-44 anni,2015,134
sicilia,femmine,35-44 anni,2016,157
sicilia,femmine,35-44 anni,2017,129
sicilia,femmine,35-44 anni,2018,127
sicilia,femmine,35-44 anni,2019,154
sicilia,femmine,35-44 anni,2020,154
sicilia,femmine,35-44 anni,2021,155
sicilia,femmine,35-44 anni,2022,130
sicilia,femmine,35-44 anni,2023,150
sicilia,femmine,35-44 anni,2024,113
sicilia,femmine,45-54 anni,2015,96
sicilia,femmine,45-54 anni,2016,124
sicilia,femmine,45-54 anni,2017,104
sicilia,femmine,45-54 anni,2018,146
sicilia,femmine,45-54 anni,2019,101
sicilia,femmine,45-54 anni,2020,130
sicilia,femmine,45-54 anni,2021,138
sicilia,femmine,45-54 anni,2022,108
sicilia,femmine,45-54 anni,2023,113
sicilia,femmine,45-54 anni,2024,112
sicilia,femmine,55-64 anni,2015,69
sicilia,femmine,55-64 anni,2016,65
sicilia,femmine,55-64 anni,2017,69
sicilia,femmine,55-64 anni,2018,59
sicilia,femmine,55-64 anni,2019,64
sicilia,femmine,55-64 anni,2020,96
sicilia,femmine,55-64 anni,2021,77
sicilia,femmine,55-64 anni,2022,62
sicilia,femmine,55-64 anni,2023,43
sicilia,femmine,55-64 anni,2024,48
sicilia,femmine,65 anni e più,2015,36
sicilia,femmine,65 anni e più,2016,37
sicilia,femmine,65 anni e più,2017,42
sicilia,femmine,65 anni e più,2018,38
sicilia,femmine,65 anni e più,2019,40
sicilia,femmine,65 anni e più,2020,60
sicilia,femmine,65 anni e più,2021,83
sicilia,femmine,65 anni e più,2022,55
sicilia,femmine,65 anni e più,2023,78
sicilia,femmine,65 anni e più,2024,76
sicilia,femmine,non disponibile,2015,39
sicilia,femmine,non disponibile,2016,26
sicilia,femmine,non disponibile,2017,34
sicilia,femmine,non disponibile,2018,41
sicilia,femmine,non disponibile,2019,25
sicilia,femmine,non disponibile,2020,153
sicilia,femmine,non disponibile,2021,203
sicilia,femmine,non disponibile,2022,37
sicilia,femmine,non disponibile,2023,36
sicilia,femmine,non disponibile,2024,250
sicilia,non indicato,non indicato,2023,4
sicilia,non indicato,non indicato,2024,1
sicilia,non indicato,fino a 17 anni,2024,1
sicilia,non indicato,18-24 anni,2023,1
sicilia,non indicato,25-34 anni,2023,2
sicilia,non indicato,non disponibile,2023,7
sicilia,non indicato,non disponibile,2024,10
sardegna,maschi,non indicato,2017,1
sardegna,maschi,fino a 17 anni,2019,1
sardegna,maschi,fino a 17 anni,2022,1
sardegna,maschi,18-24 anni,2016,1
sardegna,maschi,18-24 anni,2019,2
sardegna,maschi,18-24 anni,2020,1
sardegna,maschi,18-24 anni,2021,1
sardegna,maschi,18-24 anni,2022,1
sardegna,maschi,18-24 anni,2023,1
sardegna,maschi,25-34 anni,2016,1
sardegna,maschi,25-34 anni,2017,1
sardegna,maschi,25-34 anni,2021,2
sardegna,maschi,25-34 anni,2023,1
sardegna,maschi,35-44 anni,2015,2
sardegna,maschi,35-44 anni,2016,3
sardegna,maschi,35-44 anni,2017,3
sardegna,maschi,35-44 anni,2018,2
sardegna,maschi,35-44 anni,2020,2
sardegna,maschi,35-44 anni,2021,1
sardegna,maschi,35-44 anni,2023,3
sardegna,maschi,35-44 anni,2024,1
sardegna,maschi,45-54 anni,2015,2
sardegna,maschi,45-54 anni,2016,3
sardegna,maschi,45-54 anni,2017,3
sardegna,maschi,45-54 anni,2018,1
sardegna,maschi,45-54 anni,2020,4
sardegna,maschi,45-54 anni,2022,1
sardegna,maschi,45-54 anni,2023,1
sardegna,maschi,55-64 anni,2015,1
sardegna,maschi,55-64 anni,2016,2
sardegna,maschi,55-64 anni,2020,3
sardegna,maschi,55-64 anni,2021,1
sardegna,maschi,55-64 anni,2024,1
sardegna,maschi,65 anni e più,2015,1
sardegna,maschi,65 anni e più,2018,1
sardegna,maschi,65 anni e più,2019,2
sardegna,maschi,65 anni e più,2021,2
sardegna,maschi,65 anni e più,2024,1
sardegna,maschi,non disponibile,2015,2
sardegna,maschi,non disponibile,2018,3
sardegna,maschi,non disponibile,2019,1
sardegna,maschi,non disponibile,2020,3
sardegna,maschi,non disponibile,2021,3
sardegna,femmine,non indicato,2016,2
sardegna,femmine,non indicato,2017,2
sardegna,femmine,non indicato,2019,2
sardegna,femmine,non indicato,2020,1
sardegna,femmine,non indicato,2021,9
sardegna,femmine,non indicato,2022,5
sardegna,femmine,non indicato,2023,13
sardegna,femmine,non indicato,2024,11
sardegna,femmine,fino a 17 anni,2016,1
sardegna,femmine,fino a 17 anni,2017,4
sardegna,femmine,fino a 17 anni,2018,3
sardegna,femmine,fino a 17 anni,2020,4
sardegna,femmine,fino a 17 anni,2021,7
sardegna,femmine,fino a 17 anni,2022,5
sardegna,femmine,fino a 17 anni,2023,4
sardegna,femmine,fino a 17 anni,2024,3
sardegna,femmine,18-24 anni,2015,8
sardegna,femmine,18-24 anni,2016,5
sardegna,femmine,18-24 anni,2017,8
sardegna,femmine,18-24 anni,2018,8
sardegna,femmine,18-24 anni,2019,10
sardegna,femmine,18-24 anni,2020,11
sardegna,femmine,18-24 anni,2021,22
sardegna,femmine,18-24 anni,2022,36
sardegna,femmine,18-24 anni,2023,17
sardegna,femmine,18-24 anni,2024,19
sardegna,femmine,25-34 anni,2015,36
sardegna,femmine,25-34 anni,2016,50
sardegna,femmine,25-34 anni,2017,29
sardegna,femmine,25-34 anni,2018,41
sardegna,femmine,25-34 anni,2019,39
sardegna,femmine,25-34 anni,2020,43
sardegna,femmine,25-34 anni,2021,39
sardegna,femmine,25-34 anni,2022,51
sardegna,femmine,25-34 anni,2023,35
sardegna,femmine,25-34 anni,2024,22
sardegna,femmine,35-44 anni,2015,56
sardegna,femmine,35-44 anni,2016,54
sardegna,femmine,35-44 anni,2017,55
sardegna,femmine,35-44 anni,2018,50
sardegna,femmine,35-44 anni,2019,49
sardegna,femmine,35-44 anni,2020,64
sardegna,femmine,35-44 anni,2021,54
sardegna,femmine,35-44 anni,2022,45
sardegna,femmine,35-44 anni,2023,58
sardegna,femmine,35-44 anni,2024,49
sardegna,femmine,45-54 anni,2015,51
sardegna,femmine,45-54 anni,2016,52
sardegna,femmine,45-54 anni,2017,48
sardegna,femmine,45-54 anni,2018,51
sardegna,femmine,45-54 anni,2019,39
sardegna,femmine,45-54 anni,2020,60
sardegna,femmine,45-54 anni,2021,46
sardegna,femmine,45-54 anni,2022,46
sardegna,femmine,45-54 anni,2023,33
sardegna,femmine,45-54 anni,2024,41
sardegna,femmine,55-64 anni,2015,30
sardegna,femmine,55-64 anni,2016,28
sardegna,femmine,55-64 anni,2017,32
sardegna,femmine,55-64 anni,2018,34
sardegna,femmine,55-64 anni,2019,19
sardegna,femmine,55-64 anni,2020,41
sardegna,femmine,55-64 anni,2021,46
sardegna,femmine,55-64 anni,2022,31
sardegna,femmine,55-64 anni,2023,18
sardegna,femmine,55-64 anni,2024,26
sardegna,femmine,65 anni e più,2015,20
sardegna,femmine,65 anni e più,2016,18
sardegna,femmine,65 anni e più,2017,24
sardegna,femmine,65 anni e più,2018,29
sardegna,femmine,65 anni e più,2019,15
sardegna,femmine,65 anni e più,2020,40
sardegna,femmine,65 anni e più,2021,51
sardegna,femmine,65 anni e più,2022,31
sardegna,femmine,65 anni e più,2023,35
sardegna,femmine,65 anni e più,2024,42
sardegna,femmine,non disponibile,2015,16
sardegna,femmine,non disponibile,2016,12
sardegna,femmine,non disponibile,2017,15
sardegna,femmine,non disponibile,2018,19
sardegna,femmine,non disponibile,2019,12
sardegna,femmine,non disponibile,2020,67
sardegna,femmine,non disponibile,2021,60
sardegna,femmine,non disponibile,2022,12
sardegna,femmine,non disponibile,2023,17
sardegna,femmine,non disponibile,2024,90
sardegna,non indicato,non disponibile,2023,2
sardegna,non indicato,non disponibile,2024,5
non indicato,maschi,non indicato,2017,1
non indicato,maschi,non indicato,2020,1
non indicato,maschi,non indicato,2021,9
non indicato,maschi,non indicato,2022,8
non indicato,maschi,non indicato,2023,17
non indicato,maschi,non indicato,2024,22
non indicato,maschi,fino a 17 anni,2017,1
non indicato,maschi,fino a 17 anni,2020,7
non indicato,maschi,fino a 17 anni,2021,12
non indicato,maschi,fino a 17 anni,2022,3
non indicato,maschi,fino a 17 anni,2023,9
non indicato,maschi,fino a 17 anni,2024,2
non indicato,maschi,18-24 anni,2015,1
non indicato,maschi,18-24 anni,2016,2
non indicato,maschi,18-24 anni,2017,1
non indicato,maschi,18-24 anni,2018,2
non indicato,maschi,18-24 anni,2019,1
non indicato,maschi,18-24 anni,2020,9
non indicato,maschi,18-24 anni,2021,11
non indicato,maschi,18-24 anni,2022,5
non indicato,maschi,18-24 anni,2023,14
non indicato,maschi,18-24 anni,2024,8
non indicato,maschi,25-34 anni,2015,2
non indicato,maschi,25-34 anni,2016,1
non indicato,maschi,25-34 anni,2017,8
non indicato,maschi,25-34 anni,2018,3
non indicato,maschi,25-34 anni,2019,2
non indicato,maschi,25-34 anni,2020,4
non indicato,maschi,25-34 anni,2021,8
non indicato,maschi,25-34 anni,2022,5
non indicato,maschi,25-34 anni,2023,19
non indicato,maschi,25-34 anni,2024,6
non indicato,maschi,35-44 anni,2016,3
non indicato,maschi,35-44 anni,2017,3
non indicato,maschi,35-44 anni,2018,4
non indicato,maschi,35-44 anni,2019,2
non indicato,maschi,35-44 anni,2020,11
non indicato,maschi,35-44 anni,2021,10
non indicato,maschi,35-44 anni,2022,4
non indicato,maschi,35-44 anni,2023,12
non indicato,maschi,35-44 anni,2024,5
non indicato,maschi,45-54 anni,2015,2
non indicato,maschi,45-54 anni,2016,5
non indicato,maschi,45-54 anni,2017,4
non indicato,maschi,45-54 anni,2018,2
non indicato,maschi,45-54 anni,2019,3
non indicato,maschi,45-54 anni,2020,3
non indicato,maschi,45-54 anni,2021,2
non indicato,maschi,45-54 anni,2022,4
non indicato,maschi,45-54 anni,2023,9
non indicato,maschi,45-54 anni,2024,5
non indicato,maschi,55-64 anni,2015,1
non indicato,maschi,55-64 anni,2016,2
non indicato,maschi,55-64 anni,2018,2
non indicato,maschi,55-64 anni,2020,4
non indicato,maschi,55-64 anni,2021,2
non indicato,maschi,55-64 anni,2022,1
non indicato,maschi,55-64 anni,2023,3
non indicato,maschi,55-64 anni,2024,2
non indicato,maschi,65 anni e più,2015,1
non indicato,maschi,65 anni e più,2016,3
non indicato,maschi,65 anni e più,2017,1
non indicato,maschi,65 anni e più,2020,4
non indicato,maschi,65 anni e più,2021,4
non indicato,maschi,65 anni e più,2022,4
non indicato,maschi,65 anni e più,2023,9
non indicato,maschi,65 anni e più,2024,4
non indicato,maschi,non disponibile,2015,21
non indicato,maschi,non disponibile,2016,6
non indicato,maschi,non disponibile,2017,24
non indicato,maschi,non disponibile,2018,11
non indicato,maschi,non disponibile,2019,15
non indicato,maschi,non disponibile,2020,84
non indicato,maschi,non disponibile,2021,85
non indicato,maschi,non disponibile,2022,21
non indicato,maschi,non disponibile,2023,25
non indicato,maschi,non disponibile,2024,47
non indicato,femmine,non indicato,2015,3
non indicato,femmine,non indicato,2016,1
non indicato,femmine,non indicato,2017,3
non indicato,femmine,non indicato,2018,2
non indicato,femmine,non indicato,2019,2
non indicato,femmine,non indicato,2020,29
non indicato,femmine,non indicato,2021,130
non indicato,femmine,non indicato,2022,133
non indicato,femmine,non indicato,2023,430
non indicato,femmine,non indicato,2024,243
non indicato,femmine,fino a 17 anni,2015,3
non indicato,femmine,fino a 17 anni,2017,6
non indicato,femmine,fino a 17 anni,2018,10
non indicato,femmine,fino a 17 anni,2019,7
non indicato,femmine,fino a 17 anni,2020,72
non indicato,femmine,fino a 17 anni,2021,111
non indicato,femmine,fino a 17 anni,2022,48
non indicato,femmine,fino a 17 anni,2023,65
non indicato,femmine,fino a 17 anni,2024,49
non indicato,femmine,18-24 anni,2015,16
non indicato,femmine,18-24 anni,2016,17
non indicato,femmine,18-24 anni,2017,47
non indicato,femmine,18-24 anni,2018,44
non indicato,femmine,18-24 anni,2019,44
non indicato,femmine,18-24 anni,2020,132
non indicato,femmine,18-24 anni,2021,151
non indicato,femmine,18-24 anni,2022,96
non indicato,femmine,18-24 anni,2023,259
non indicato,femmine,18-24 anni,2024,84
non indicato,femmine,25-34 anni,2015,52
non indicato,femmine,25-34 anni,2016,53
non indicato,femmine,25-34 anni,2017,105
non indicato,femmine,25-34 anni,2018,90
non indicato,femmine,25-34 anni,2019,62
non indicato,femmine,25-34 anni,2020,198
non indicato,femmine,25-34 anni,2021,182
non indicato,femmine,25-34 anni,2022,84
non indicato,femmine,25-34 anni,2023,398
non indicato,femmine,25-34 anni,2024,117
non indicato,femmine,35-44 anni,2015,53
non indicato,femmine,35-44 anni,2016,62
non indicato,femmine,35-44 anni,2017,149
non indicato,femmine,35-44 anni,2018,121
non indicato,femmine,35-44 anni,2019,76
non indicato,femmine,35-44 anni,2020,230
non indicato,femmine,35-44 anni,2021,108
non indicato,femmine,35-44 anni,2022,86
non indicato,femmine,35-44 anni,2023,432
non indicato,femmine,35-44 anni,2024,87
non indicato,femmine,45-54 anni,2015,50
non indicato,femmine,45-54 anni,2016,71
non indicato,femmine,45-54 anni,2017,117
non indicato,femmine,45-54 anni,2018,92
non indicato,femmine,45-54 anni,2019,74
non indicato,femmine,45-54 anni,2020,205
non indicato,femmine,45-54 anni,2021,71
non indicato,femmine,45-54 anni,2022,53
non indicato,femmine,45-54 anni,2023,327
non indicato,femmine,45-54 anni,2024,67
non indicato,femmine,55-64 anni,2015,27
non indicato,femmine,55-64 anni,2016,23
non indicato,femmine,55-64 anni,2017,65
non indicato,femmine,55-64 anni,2018,46
non indicato,femmine,55-64 anni,2019,21
non indicato,femmine,55-64 anni,2020,120
non indicato,femmine,55-64 anni,2021,53
non indicato,femmine,55-64 anni,2022,21
non indicato,femmine,55-64 anni,2023,108
non indicato,femmine,55-64 anni,2024,28
non indicato,femmine,65 anni e più,2015,19
non indicato,femmine,65 anni e più,2016,27
non indicato,femmine,65 anni e più,2017,46
non indicato,femmine,65 anni e più,2018,28
non indicato,femmine,65 anni e più,2019,21
non indicato,femmine,65 anni e più,2020,147
non indicato,femmine,65 anni e più,2021,70
non indicato,femmine,65 anni e più,2022,28
non indicato,femmine,65 anni e più,2023,154
non indicato,femmine,65 anni e più,2024,77
non indicato,femmine,non disponibile,2015,150
non indicato,femmine,non disponibile,2016,134
non indicato,femmine,non disponibile,2017,349
non indicato,femmine,non disponibile,2018,345
non indicato,femmine,non disponibile,2019,237
non indicato,femmine,non disponibile,2020,1262
non indicato,femmine,non disponibile,2021,1296
non indicato,femmine,non disponibile,2022,856
non indicato,femmine,non disponibile,2023,402
non indicato,femmine,non disponibile,2024,520
non indicato,non indicato,non indicato,2023,14
non indicato,non indicato,non indicato,2024,10
non indicato,non indicato,fino a 17 anni,2023,5
non indicato,non indicato,fino a 17 anni,2024,2
non indicato,non indicato,18-24 anni,2023,3
non indicato,non indicato,18-24 anni,2024,1
non indicato,non indicato,non disponibile,2015,1
non indicato,non indicato,non disponibile,2019,2
non indicato,non indicato,non disponibile,2020,9
non indicato,non indicato,non disponibile,2021,11
non indicato,non indicato,non disponibile,2022,15
non indicato,non indicato,non disponibile,2023,1134
non indicato,non indicato,non disponibile,2024,833
